,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
3590,-0.9972967108238757,-0.9283392082239775,-0.26084182878422735,-0.1259002262626081,-0.1008304498243584,-0.08211456409020412,-0.04995481559789017,-0.10535840796046203,-0.21858859193265823,-0.10478407148828583,-0.023539396261213485
4584,-0.9972182788361739,-0.8814184830652783,-0.2492650202097999,-0.1256645705636542,-0.09713549078198103,-0.08296120752888592,-0.04698649565621238,-0.10758847363851243,-0.21996198489496976,-0.10465376051234077,-0.025010042753269568
1276,-0.9978457347377888,-0.9130308111978106,-0.259423223124169,-0.12908354576038616,-0.09879802044114128,-0.0825585666338785,-0.04976522519770321,-0.1045469665802391,-0.21975319468215526,-0.10460164958904206,-0.02434760276288528
1225,-0.9969045508853664,-0.8350818591106292,-0.26381184387203416,-0.12271066531837482,-0.11063104087622755,-0.09106959294448724,-0.05622993331127735,-0.10951459618684811,-0.21726326273948726,-0.10085202753572975,-0.018854633199628212
2873,-0.996799974901764,-0.914499919564941,-0.2657237989752751,-0.1250922421627748,-0.10049211618410137,-0.08203740953495586,-0.04986629237466533,-0.1052720612264566,-0.21868918397093562,-0.10486664450675076,-0.022399531832539177
3899,-0.9991764641291304,-0.9681968194523439,-0.26283807911614987,-0.12980606683459528,-0.09895522880935381,-0.07971442987873878,-0.050559192847709045,-0.10632528288196419,-0.2178677669828748,-0.10565853280242787,-0.02290630093925905
2753,-0.9920417676478508,-0.4296942141137132,-0.28575303623091375,-0.14008055519601503,-0.031044613949033906,-0.1412623290163939,-0.03339607839490866,-0.13920433339189286,-0.22855398905141489,-0.130242059902541,-0.03990369824933826
3592,-0.9972967108238757,-0.9303312024472481,-0.261663020956472,-0.12485959084149434,-0.1005652941043812,-0.08204923049146096,-0.049443232126827885,-0.10536783371009328,-0.21872304501590933,-0.10499979755522892,-0.02352619846156645
3081,-0.9974012868074782,-0.8501536537347282,-0.2972937369040035,-0.12107429472142106,-0.09984923680933888,-0.08376246250364172,-0.04764776741095644,-0.10270394190266452,-0.22325852278546665,-0.10318342203317632,-0.022761664146767946
4564,-0.9636755320956766,-0.6198653248716243,-0.12743707430512086,-0.09279161479873954,-0.0906598380529201,-0.07542049388424443,-0.07383316975141074,-0.12497092948723809,-0.22309926868722885,-0.11498193140279211,0.0019734931260533273
4354,-0.9964339589591552,-0.9218955879334636,-0.25881676382815577,-0.12656484751138453,-0.10025257132147036,-0.08186851437492781,-0.04961752699061839,-0.10523671755748842,-0.21853048452419976,-0.10487887049239075,-0.023717992391937393
1455,-0.998779075391441,-0.9877380472851526,-0.25684644440894033,-0.1322234477361952,-0.0951772384617744,-0.07261714110008555,-0.05760820332215533,-0.0975560909604547,-0.22268927211954304,-0.10720528915457028,-0.014378918725846512
3741,-0.9974195876046087,-0.9424237980272443,-0.26539764799193444,-0.12339692699742677,-0.09966928818583753,-0.080970884726982,-0.04986861509655127,-0.10527571450187556,-0.2188682513735497,-0.10506162940241182,-0.022661342021827124
1659,-0.9913097357626335,-0.30711183094245187,-0.16877050013953132,0.02142441340246659,-0.13072794847618086,-0.12546287005953127,-0.07636296289999323,-0.16990290574415667,-0.2728190037471889,-0.11557727392610306,-0.025460483660495137
3493,-0.9941855753117018,-0.7875732842255123,-0.2897186679949292,-0.12551026692578915,-0.08422437033316477,-0.08376961536196692,-0.05622946179937849,-0.10685851926939227,-0.21790909703903893,-0.10864017213906452,-0.022689858807114938
4475,-0.9571395331205212,-0.41384910071925707,-0.08760744643343799,-0.053753997139776355,-0.06695065583038129,-0.08808185804418744,-0.08088756690652721,-0.1432452324584973,-0.2509685762843489,-0.11646872065637182,-0.019383779033849136
1871,-0.9986875714057888,-0.9637452976812181,-0.2630548533505005,-0.12451015585901204,-0.10045142080677927,-0.08181962849199143,-0.04956849758616255,-0.10519275948832907,-0.21857220419675638,-0.10475703049347673,-0.02270459609623776
2111,-0.9863946645333166,-0.4983416136857495,-0.3372195247824866,-0.08994144430142414,-0.12916585181601514,-0.10601204180178503,-0.03465214102600733,-0.0813049847982662,-0.235151131367349,-0.12667783011097888,-0.007282227296691923
3806,-0.9887476241643726,-0.3352103531510636,-0.2425401180605884,-0.2950286388444945,-0.08102059322667376,-0.0886641239203032,0.016844163264526868,-0.1760471730495099,-0.21616590979522543,-0.05726147379542523,-0.04874049337687347
1644,-0.9966169669304595,-0.514464945290602,-0.19574752322490963,-0.12987316079081157,-0.15887675345762853,-0.1349974769152651,-0.11927677835276174,-0.1484528336080323,-0.22355436455541933,-0.07542510939522717,0.0247827114820085
4141,-0.9987294017992298,-0.8130740799012909,-0.32264937222905565,-0.12529690490910528,-0.08698206990539892,-0.08464717846581693,-0.05753732921798871,-0.09456603789564078,-0.22553032601477252,-0.10089597882106816,-0.02373039599237403
4858,-0.9932966794510807,-0.864543626823413,-0.23790381549349748,-0.11804995058802148,-0.10974062858635159,-0.08926659283942662,-0.04831374063213589,-0.10145932117437062,-0.22119850558095955,-0.10706842643876491,-0.022687355638004947
3690,-0.9982483522746584,-0.9553952884588774,-0.26256059475777505,-0.1253282964615665,-0.10033852387104403,-0.08175565859298517,-0.04928362886678039,-0.10525858148520795,-0.21855550263571732,-0.1050569074525971,-0.023775563011685263
4876,-0.9969045508853664,-0.8103690495563357,-0.2804065799683204,-0.15205183424221957,-0.07802936670186533,-0.08589610346303267,-0.061308219610110015,-0.0928639884958784,-0.22647395623003408,-0.10309703277485582,-0.02338090831367934
1468,-0.9990012993565962,-0.9869896409675196,-0.2609216449737415,-0.12503268032058257,-0.09890610785307341,-0.08341442323216419,-0.05113326351977632,-0.10494901397463885,-0.21817697393769409,-0.10596027882192316,-0.025359254379471063
1074,-0.9974927907931304,-0.9412169394197296,-0.2640237394720576,-0.12539099738062331,-0.1003774170627234,-0.08190962244651667,-0.049544105060874366,-0.105170225478878,-0.2186075434487753,-0.10474336907980719,-0.023967145385932143
15,-0.9993882304959255,-0.9787753134442415,-0.26311484221965664,-0.12511731246220636,-0.10025682359754184,-0.08200989962829963,-0.04957944738986009,-0.10534843403890226,-0.21853100475440546,-0.10478282324452781,-0.022601900485308413
3315,-0.9981333186926956,-0.951498961775235,-0.26290639169046315,-0.12535146196987157,-0.10033628572273112,-0.08192398017666791,-0.049669593499413134,-0.10524842408372692,-0.21853912429971745,-0.10483523314165522,-0.022660129966261655
2701,-0.9955973510903353,-0.7846354991218103,-0.29547756274210124,-0.13520447836024285,-0.09023502958816454,-0.0932658230523612,-0.051110002449960557,-0.10375247621914496,-0.2133119793885181,-0.10512754882988562,-0.02435566056537808
4664,-0.9951267591641242,-0.8737140847013838,-0.25792358923943903,-0.1315938409794737,-0.09648497192151573,-0.08335800196587317,-0.04860150208845271,-0.10571084947163056,-0.21793750851825489,-0.10555729479651177,-0.023452722710321616
1680,-0.9771919779762979,-0.27552035023557175,-0.010832337131007064,-0.0016475336305895594,-0.04872006313540822,-0.07681964742337377,-0.09050274161927785,-0.1758156443158343,-0.3077100179443343,-0.19125980794571884,-0.10708343704260881
4322,-0.9964339589591552,-0.9311613085420172,-0.2544499159465984,-0.12472185650157497,-0.0994443534578725,-0.08159964098513639,-0.0504522472408383,-0.10576147267044,-0.21838330443416065,-0.10492109292275342,-0.023854305495079164
2840,-0.9954404871149316,-0.8826244473576075,-0.26070632171469565,-0.12874645537808327,-0.10162690721522938,-0.08397949360460966,-0.05104068283308272,-0.10410269101684455,-0.21661484211205517,-0.10369350847776426,-0.023232515618281324
4339,-0.9974535747992794,-0.9193886985987653,-0.2703762434463831,-0.1262356202749617,-0.10080345713233385,-0.08095687939708729,-0.04988282911681796,-0.10561259390820954,-0.21844472803284254,-0.1048001261598448,-0.022726132203256033
725,-0.9974274308033788,-0.9271030844743189,-0.26247790792032877,-0.1262338258873722,-0.09993073111503326,-0.08181638802140112,-0.04972437172785771,-0.10546438945012426,-0.21853321109848056,-0.10487891361731194,-0.0225975477666035
1895,-0.9980025987131925,-0.8910810117564246,-0.28316807196623484,-0.11768591654032623,-0.11050193180957146,-0.0755782856749917,-0.054709765291063084,-0.10383252690090239,-0.21673701428121728,-0.10825364873450904,-0.021122159203252222
2310,-0.995074471172323,-0.6174802979097314,-0.3966566747907736,-0.08431529106604863,-0.10613152373867463,-0.06594554872928116,-0.052549443559166575,-0.11960299633694649,-0.22293677979358173,-0.10365035061418149,-0.01931141456622143
380,-0.9982117506803975,-0.9562867175579173,-0.26260854897926267,-0.12496708693143133,-0.10033970743928688,-0.08184653104794426,-0.04975152946255035,-0.10531377875770842,-0.2187269637221726,-0.10491996187951447,-0.0237362363470055
3756,-0.9979476963218012,-0.9395153556926203,-0.26143698655861003,-0.12994969415072777,-0.10011477502740629,-0.0814867255212498,-0.04960226816481994,-0.1054518045530557,-0.21933619416984973,-0.10495182265801595,-0.023639507223841782
835,-0.9958587910493416,-0.8762214102783601,-0.26769276394554775,-0.1303735440175856,-0.09979802683132777,-0.08107707501236372,-0.05045344563296583,-0.10557937785547611,-0.21790978663409333,-0.10474811373126003,-0.02225456954980598
4430,-0.9986431266127578,-0.9688606197829633,-0.26191911717037686,-0.1249658935975817,-0.09952926186995437,-0.08231111782959899,-0.049267157444296106,-0.1058459035441961,-0.21878776006168277,-0.10527129121230916,-0.023695239677874014
861,-0.9977490019529565,-0.8762370448750538,-0.2662797776669126,-0.15342215943763537,-0.08936843134024741,-0.06923635456077615,-0.06236316789141216,-0.1049354506146829,-0.20833158367452898,-0.11507334753494647,-0.019000449114210394
4152,-0.9866561044923228,-0.8386199066729908,-0.21088262415084147,-0.1170379820163856,-0.11647746061817432,-0.08433500241813019,-0.03688753801203093,-0.09781906414338326,-0.2265449395784619,-0.11023313769180065,-0.019243640551408148
691,-0.9969568388771677,-0.9014811875583053,-0.27337505930347594,-0.12060593460768487,-0.10295969402132088,-0.08087373772873208,-0.04949733060991868,-0.10561111725842842,-0.21834454193834585,-0.10513443360878083,-0.022473342361612803
4314,-0.9975842947787826,-0.9242393895252122,-0.2730525552532054,-0.1260653429247074,-0.09615483637229794,-0.08100825763439257,-0.04913263611586993,-0.10580372900689605,-0.21919792738441202,-0.10433941039921335,-0.02397425718627466
2871,-0.9963555269714534,-0.911338433975205,-0.264381555663981,-0.1256876570248806,-0.10038373763423603,-0.08168977177524339,-0.04938838183606398,-0.10530711627357414,-0.21841732753697196,-0.10485096620026202,-0.022357412596378357
3970,-0.9991477057336398,-0.977232403525606,-0.26266074225717984,-0.12429782144873502,-0.10031959473350738,-0.08156799766237299,-0.049791562534201805,-0.1053474468287634,-0.21877937778682988,-0.10501094325134563,-0.023661258353853132
4518,-0.9927999435289688,-0.7575747660399601,-0.2954410738352041,-0.1147770726285281,-0.08783029231006778,-0.09619334094953613,-0.053367111445187354,-0.1009203266937636,-0.2145052583737307,-0.10401625954455562,-0.025300597816839687
771,-0.9987294017992298,-0.9654242691079341,-0.2626012128130154,-0.1253614800058238,-0.10008201477792711,-0.08186530473518105,-0.04963034619377871,-0.1053045831385776,-0.2185998195210087,-0.10477021185850055,-0.02258928600339405
450,-0.9848260247792793,-0.8301721195546838,-0.23081535466977643,-0.10802474844098331,-0.09164090779457368,-0.0792022694479877,-0.04944542464228874,-0.1075373491361199,-0.2208173425874531,-0.106769384552452,-0.024449519487078852
3651,-0.9982143650799875,-0.9523198224988487,-0.26266793404745326,-0.12516703518092254,-0.1004217725315838,-0.08187999950312908,-0.049613842321182045,-0.10527782817493614,-0.21857636897510413,-0.1050904621768467,-0.022595981198659132
1664,-0.9817671772589066,-0.2522176484075296,-0.17780096502317366,-0.20395906177849177,-0.22123639491047198,-0.1209809411329853,-0.0348432867254157,-0.0475781936870201,-0.19251550303033216,-0.10544495010076249,-0.010281708067420237
4807,-0.9984784194385838,-0.9614504498419456,-0.2627429139158336,-0.12563807625287982,-0.10068527911764935,-0.08217775317289389,-0.04900514446160198,-0.10502993013436934,-0.21850486366621946,-0.10436272681485415,-0.02254663998287243
2338,-0.9866561044923228,-0.4170953619106037,-0.31176689619054254,-0.056604546887009666,-0.12513421257209323,-0.07522698811933481,-0.047434140818699566,-0.13528006515028368,-0.2488317423138623,-0.11240563088691125,-0.026702124711387776
3323,-0.9981333186926956,-0.9534364128476448,-0.26281699714632134,-0.12498106315612023,-0.10028763014125974,-0.08183127186784733,-0.04966461420463175,-0.10534049212293473,-0.21860110425495605,-0.10482987908049379,-0.022608650867519398
3198,-0.9860547925866086,-0.1880157166363191,-0.4011828991030618,-0.169300812830097,-0.0228825899860714,-0.019963309537969542,-0.0620642113855262,-0.15097314701698272,-0.24561969536590744,-0.1173728417021428,-0.04893624268859709
1372,-0.990446983897913,-0.6233224622689786,-0.2607776631450641,-0.20617210272590392,-0.05540921524009268,-0.0684347822745941,-0.08441569300520169,-0.045638827456719766,-0.24597981659379553,-0.11331381022640763,-0.02057206044783233
2795,-0.9760154981607699,-0.15147716468944605,-0.23615889207026397,-0.05839299211331006,-0.21099450808888276,-0.17295897261053306,-0.0413613283837323,-0.0556365380867998,-0.20546891425397695,-0.11755992827625406,-0.02575087888695693
2574,-0.9987973761885715,-0.9704945421653633,-0.2622170509628483,-0.1249194737301641,-0.10027933106753972,-0.08185354129779066,-0.04972763760965482,-0.10538470574741421,-0.21868952598738778,-0.10493303993121239,-0.02380568976196873
2898,-0.9979476963218012,-0.944201838845056,-0.263190563925893,-0.12534968334442975,-0.10043962848711885,-0.08195202251452405,-0.04981340248949684,-0.10533967764300667,-0.21871061647169188,-0.10488431096159712,-0.023799222642783113
2390,-0.9979424675226211,-0.8888061550645907,-0.28360307841354493,-0.14563797541406776,-0.09679319691743316,-0.06716619434528426,-0.04635631375684868,-0.10652623997893984,-0.22222269161705144,-0.10807269459490043,-0.026817874596219093
2463,-0.9939502793485961,-0.6214217962764517,-0.3731276188672855,-0.1346162754690362,-0.03403242140934559,-0.1319827323325503,-0.03943054621909359,-0.13381967159027242,-0.1977571295642585,-0.11141367479613751,-0.011316806597476803
1630,-0.990446983897913,-0.8198618075925287,-0.2760241631530925,-0.1548585339949945,-0.08954949898175435,-0.05589296798057852,-0.040969722784048646,-0.10654000078914405,-0.22887747737311792,-0.11598076169366023,-0.03392726631862186
4328,-0.9953359111313291,-0.9274007983518576,-0.2546315180206953,-0.1254227101147023,-0.0975104227900182,-0.08157039824684553,-0.04845390009123152,-0.10587645709606253,-0.21848999609562136,-0.10504535405857907,-0.023659134344858
2429,-0.9881201682627576,-0.4051360471857449,-0.14174183747623337,-0.21981367714573163,-0.18109771852416134,-0.1475027166511994,-0.049648140284895614,-0.05138412998484243,-0.20603959439114083,-0.10834823095018764,-0.03936993924260068
2200,-0.9984235170471926,-0.9633998746637075,-0.2620490086381062,-0.12485027622034373,-0.10020741642603381,-0.08178851258493425,-0.04956281639276894,-0.10531904118906166,-0.21872725709694218,-0.10500136408410088,-0.023811178328087435
955,-0.9959110790411428,-0.6663276404448584,-0.2832250718807544,-0.23010623761726068,-0.05171974060262774,-0.03985360252709913,-0.09895546310606307,-0.09541619926185196,-0.19144225596411968,-0.13814483287532053,-0.008913833679442984
1617,-0.9978614211353292,-0.9376516469689585,-0.25935521518188176,-0.13295069187968223,-0.09443343804758186,-0.08161680091485757,-0.04602926607834634,-0.10964221681770614,-0.21728836647534266,-0.10322381774275047,-0.023605033896025085
2823,-0.9929045195125713,-0.6629141318222131,-0.35328375938023515,-0.11475284442170097,-0.06113080248348912,-0.10633270838788977,-0.06525149440806954,-0.10331902562285855,-0.20722451488460936,-0.09395480586366722,-0.012575126671136139
2147,-0.9956757830780372,-0.902501032335397,-0.2551427668006522,-0.12012348601235678,-0.10165348673703523,-0.08216074299698573,-0.04950237238237443,-0.10577688907940619,-0.21854016248483898,-0.10439948083970785,-0.022663253374970216
3218,-0.9852704727095899,-0.7221892514562969,-0.3060078559390076,-0.0875994732236347,-0.10498607412694838,-0.08224499726017387,-0.05471075461367281,-0.10177059514701181,-0.21749454581860317,-0.10197039662955354,-0.023968104783382738
4721,-0.9964601029550558,-0.907554952207669,-0.260609893196319,-0.12451134992474222,-0.10079392575656021,-0.08161968985146661,-0.050047825027049964,-0.10519576561787214,-0.2187722667309444,-0.1049320351411519,-0.02242259554541437
175,-0.9982378946762981,-0.8988885469781325,-0.2549752902295376,-0.1406716432408608,-0.09921524244884572,-0.08918567280923984,-0.0509347832670366,-0.10472894651187425,-0.22644409112099584,-0.10505126904077466,-0.022172876520265117
4313,-0.9971921348402732,-0.922483871920353,-0.27522866410164815,-0.12429837806482658,-0.09457562869649294,-0.0846221201183267,-0.05108798747375365,-0.10433739024620248,-0.2187303182514817,-0.10506059636309817,-0.022499100330847344
4153,-0.9896365200249937,-0.8440574835038567,-0.21755554784686615,-0.1289331093458933,-0.11227301302813175,-0.07191012301478195,-0.04060734034680069,-0.11674584111705166,-0.21993253261633705,-0.0984215195630076,-0.02592799448970662
4226,-0.9998797376188572,-0.9984198506497085,-0.264650445665751,-0.12396330438445036,-0.09887999345556286,-0.08135140711863886,-0.04885516528548084,-0.10591099681253191,-0.21842613573061087,-0.10551755806451968,-0.023149385707130987
2844,-0.9958065030575404,-0.8900705938302499,-0.26969119294030564,-0.12107612848137539,-0.09870768298931165,-0.08359273321929417,-0.050070472611132066,-0.10588415638712467,-0.21966526962374633,-0.10549343116389287,-0.0239214069075826
1054,-0.9955189191026335,-0.9036180766513174,-0.25758815869972107,-0.12283378748353324,-0.09934633667077575,-0.08124616018088748,-0.050036546452131736,-0.10523757302578052,-0.21890190087245842,-0.10454455901012671,-0.02395373489431618
3852,-0.9668128116037511,-0.6306185713248992,-0.15665591553350033,-0.12400855994836135,-0.1501828829124484,-0.10806274976569674,-0.021452215106217976,-0.05428388853036337,-0.18892491937844136,-0.10934521424754606,-0.04188385748791823
2246,-0.9987999905881615,-0.9640861370369579,-0.2591269983227006,-0.1251010652421537,-0.09989856878558534,-0.08177729041747817,-0.04969284851847178,-0.10521124706961915,-0.2187097098529821,-0.10503041165768878,-0.02378893846131025
3151,-0.9957280710698384,-0.5474858542855507,-0.2693726914366591,-0.17460621515919728,-0.16303579442680138,-0.11777198957786261,-0.03443749182272782,-0.08739382739768886,-0.2180154749649843,-0.09945661178940668,-0.023391425875868177
1688,-0.9913358797585341,-0.4309228590909191,-0.28161102575258457,-0.2881976699440053,-0.00037410708856733255,-0.048068240288233643,-0.12706242325377404,-0.04965545399645277,-0.2593142279133036,-0.09049690633850549,-0.022485011309608005
1324,-0.9981856066844969,-0.9172404827522751,-0.26851491747886236,-0.13140975135567523,-0.10298052811429759,-0.08036466550321075,-0.05071903969709102,-0.1070007080080706,-0.22163987409591757,-0.10613082009713126,-0.024731280692703916
1811,-0.9980078275123726,-0.9504230164627204,-0.2627603708657654,-0.12502841400862041,-0.10026680994955517,-0.08191639133373718,-0.04971158752918925,-0.10538266215708592,-0.21857419772007203,-0.10476712701842872,-0.022688025822653834
3211,-0.9899763919717017,-0.7055635676889974,-0.23734175908337007,-0.1493704846883851,-0.10098584878998085,-0.06813235230346959,-0.04540642710670251,-0.1127978883559434,-0.21552957717690624,-0.0994379693780344,-0.027344983104296783
1863,-0.9986875714057888,-0.9645459124279328,-0.26302172746455377,-0.1252048559860639,-0.10020708182117055,-0.08202921804355723,-0.04955601658591402,-0.10540798712441679,-0.2185485449942276,-0.10487880428810004,-0.02260230309053235
1803,-0.9975790659796024,-0.9442857429077408,-0.2616218566367342,-0.12460967315380178,-0.10061934800258543,-0.0818012326821077,-0.04981267300363912,-0.10530112805806147,-0.21847370828948265,-0.1048550529570913,-0.02270364367862121
2234,-0.9984235170471926,-0.9679303243451779,-0.26205533199102493,-0.12415342019376618,-0.10030276236068436,-0.08168023816683734,-0.04964066566365943,-0.1052891012011612,-0.21873990914293695,-0.1050553301813707,-0.02378819522149722
192,-0.9969568388771677,-0.7131923246482671,-0.17180549576512794,-0.13239263458083028,-0.13203894306910835,-0.09114196219372972,-0.05083508981836404,-0.12914397874842187,-0.2556984997957753,-0.11537766872349053,-0.016610396508027758
3652,-0.9982143650799875,-0.9524907617463159,-0.2626140954444217,-0.12528568414034602,-0.100261894321369,-0.08208167378717035,-0.04958555000372056,-0.10545800208019118,-0.21862319196561608,-0.10465952111179466,-0.023869459909200863
4041,-0.9997751616352547,-0.9872949807230913,-0.263163025677827,-0.1251658978430178,-0.10025919180267351,-0.0818427310247748,-0.04966327485746902,-0.10524150705844304,-0.21860276722500682,-0.10477520061926882,-0.022703649357480593
2684,-0.9945515912543105,-0.7634930591027563,-0.3086850597381321,-0.13378041886412573,-0.09381450699262683,-0.07088835738512966,-0.048559488746578894,-0.10196992237192892,-0.21647301614064185,-0.10382434553878372,-0.020968693207837563
711,-0.9964339589591552,-0.9022671268237986,-0.2638946233811672,-0.129092959203724,-0.0980574683166322,-0.08310875359820269,-0.0490983144025996,-0.10580653281501629,-0.21821811692244908,-0.10497445107585102,-0.022563573630341782
38,-0.9993882304959255,-0.9798150849955503,-0.26281103749707335,-0.12518859859968556,-0.10026163322759563,-0.08201904496596002,-0.04966988942697337,-0.1053220189791062,-0.21865905927144913,-0.10492604677450257,-0.02379797064919642
2196,-0.9984235170471926,-0.9616042961219742,-0.261978269082511,-0.12499371333611264,-0.10043664661460372,-0.08181841926356526,-0.04960137860001834,-0.10543378685358995,-0.2187156291050112,-0.10486457164430574,-0.023757794166820112
4791,-0.997728086756236,-0.9576728668927722,-0.2647651733991542,-0.12435326889842457,-0.09996265468496368,-0.08111818824335293,-0.04853234671919082,-0.10405455312438938,-0.21825063680744705,-0.1049058334585089,-0.022469512398220814
360,-0.9978195907418882,-0.9435378236109967,-0.2633650723731312,-0.12513967781826063,-0.10028501647013899,-0.08191932330429086,-0.04963221880834545,-0.10548224417162932,-0.2186951291693051,-0.1049506283057432,-0.023784332710872214
4750,-0.9980784163013043,-0.9517869523980699,-0.2614517358990519,-0.12515645604703418,-0.10022937268751353,-0.08189079989655146,-0.049737545387677606,-0.10520642846206596,-0.21868311019210418,-0.1049781048843833,-0.02371790121140127
2569,-0.9987973761885715,-0.9682147736935953,-0.26265427323100743,-0.1250540697313719,-0.10036014258603676,-0.08180303223285479,-0.04972210036478231,-0.10531027906294688,-0.2186197222797991,-0.1048277766070912,-0.022614269489085848
1726,-0.9966169669304595,-0.6846761351302708,-0.28700294797801196,-0.17629982441036052,-0.0887426511732422,-0.06112540258568,-0.054675690554487066,-0.11974086521961891,-0.21330976913860433,-0.09460392860220979,-0.029414985941597194
3624,-0.9973228548197763,-0.9410322148498854,-0.26179913679746614,-0.12473090074473503,-0.1002279537959917,-0.08153237564346538,-0.04987411090851468,-0.10517864817544842,-0.21849358287737142,-0.10471133107462693,-0.0236234413234766
802,-0.996799974901764,-0.9207109930916807,-0.2595929025267397,-0.1246393447683537,-0.10121707800923996,-0.0822880490057315,-0.04960697015298454,-0.10529286332478316,-0.21878238152646756,-0.10498963486859836,-0.023824160854025167
3068,-0.9896626640208943,-0.7968269521071976,-0.21897513249923828,-0.1454544547299368,-0.11641218991847124,-0.06632708886424332,-0.04728909070734788,-0.11334206335661312,-0.21146624064769692,-0.10961904239722398,-0.023337206061327942
1197,-0.9946038792461117,-0.8846130109768442,-0.25873196181087543,-0.13369574173786603,-0.09342000669467432,-0.08275120305337602,-0.04975330102882747,-0.1040114218394268,-0.21922118533116142,-0.104563349867555,-0.022725233569213965
331,-0.9954927751067328,-0.9124721181751493,-0.2586751127558311,-0.12648620553838796,-0.09953451467001873,-0.08167688581621846,-0.049666789738896044,-0.10528370158239642,-0.21879484091087742,-0.1045879385692976,-0.022706792362970796
3297,-0.9975581507828819,-0.9404070922219527,-0.26317945482737015,-0.12449505883814749,-0.10057136535207423,-0.08184004547883539,-0.049648363554964936,-0.10538299301045095,-0.2186381188947788,-0.10477423562757215,-0.022578869950149905
3053,-0.9929568075043725,-0.8175702890179519,-0.2979391805073296,-0.10446502506517641,-0.10538138909554251,-0.078905151003973,-0.04890070163423976,-0.10618327111616854,-0.21857601210334732,-0.10622591509624679,-0.0226795322265273
4270,-0.8583152286161722,0.22961601468074955,0.10390120570692485,-0.061283246996092,0.0634783778976944,0.06262933686179739,-0.03730873278217772,-0.137579727903841,-0.2713277291763353,-0.13356317383007876,-0.049875812677248166
2620,-0.9980130563115528,-0.9401612160857381,-0.26721782563477536,-0.12130541891480462,-0.10083867810207503,-0.08335577193357735,-0.048657751839697894,-0.1059736304335035,-0.2187178199466503,-0.10499212635708499,-0.023496889421954714
237,-0.9880678802709564,0.24865733645591082,-0.43129338050466637,-0.15383793088594544,-0.306299543368438,0.101989623820685,-0.14955190383625572,-0.0170633484305025,-0.1699596343438745,-0.25893831054905003,0.04336346939245006
4075,-0.9997228736434534,-0.9877812888789073,-0.2623515099846908,-0.12582885201570504,-0.10023117062739884,-0.08173795978296983,-0.04969894476501835,-0.10533360477110609,-0.218633027658927,-0.10465511042509157,-0.02264992101901553
1240,-0.9799893855376643,-0.7839766199032161,-0.26754065463816246,-0.08751523419532836,-0.10749924312894676,-0.07106333519522878,-0.048928177002034445,-0.09604675881909697,-0.2208293714106,-0.09654239857813718,-0.021292220700772968
987,-0.9982823394693292,-0.36650529246710684,-0.40503584161933215,-0.24315393231841265,-0.12629881012611688,-0.025521182138858234,-0.02969890660138641,-0.10951588076492824,-0.20711448798410725,-0.09335902588743972,-0.005191818732108944
1968,-0.9961463750042484,-0.9151918293968353,-0.2570397966150568,-0.12385361057779809,-0.10231405087028211,-0.08338904642754885,-0.048749238920619775,-0.10440906302865005,-0.2188850097722952,-0.10511904210416101,-0.023463798098004696
3723,-0.9969829828730683,-0.9407561675429196,-0.2600788292700589,-0.12439171722971576,-0.09941414189456532,-0.08107828652580162,-0.0501877158409626,-0.10541374416204874,-0.21898425644122677,-0.10451074043345598,-0.022607908128864374
4055,-0.9997960768319751,-0.9881922514722671,-0.26333596582607477,-0.1250778978517989,-0.10018040993261246,-0.08189054027929776,-0.04962722776844164,-0.1051326516979626,-0.21874926745616619,-0.10475315363630855,-0.022650750230608696
455,-0.992512359574062,-0.8353628600123715,-0.24950700934935366,-0.13393823470036614,-0.09831158700484255,-0.07701403491604764,-0.05478884489415503,-0.1047794899988318,-0.2173706949900498,-0.10620860841979729,-0.0224501920844562
3971,-0.999328099305354,-0.9771424223206966,-0.26298833392273113,-0.12452131381558518,-0.10042271875475217,-0.08187424771172946,-0.04975302105775847,-0.10550392219793103,-0.21868600337895372,-0.10477012381715112,-0.022785355022569176
3648,-0.9982143650799875,-0.9518505026999796,-0.26281793395089814,-0.12493921895908755,-0.10037258725118303,-0.08192813990052161,-0.04963446904406277,-0.10536205569224999,-0.21867822341517873,-0.1050176010391961,-0.023717083143937168
3680,-0.9986039106189069,-0.9571308644657525,-0.2638231130883858,-0.12549846722526825,-0.10023440677088424,-0.08176473467767909,-0.049903114396775416,-0.10525864979817912,-0.21876395594889908,-0.10497879845793179,-0.02371302054456459
106,-0.9975581507828819,-0.8327635601311916,-0.2908984354704057,-0.13970513486267522,-0.08792141849452417,-0.08286128821951289,-0.060604944098768154,-0.11030789770116867,-0.220118936028727,-0.10717217528965195,-0.024205521916499384
2041,-0.996381670967354,-0.6745511032396554,-0.40786350673472005,-0.0473068068920488,-0.13477366464119622,-0.07321270791459644,-0.040733617484908335,-0.10574008291095693,-0.2369043268068678,-0.09058137623488438,-0.027849610219604748
3540,-0.9763815141033786,-0.3660825607442617,-0.2677917923263028,-0.1396941393050236,0.004220835711537418,-0.1874883675513518,0.03150473579626634,-0.19220759222769035,-0.17681849854444542,-0.15566152358440966,-0.01788876030224651
148,-0.998107174696795,-0.9371787497922199,-0.26248434225862594,-0.12269252644799,-0.0988077204034501,-0.07963981298094125,-0.04934078928610497,-0.10640549452198644,-0.21808665644852732,-0.10537082825393551,-0.02363663147910089
