,Y,X1,X2,X3
1463,-0.025887729809458082,-0.02016427365316842,-0.026672452535520086,-0.019228200940408224
4414,-0.0226069590638992,-0.023821099434863213,-0.022608417517448354,-0.023810784937153606
1712,-0.02722258940678446,-0.01966702404358167,-0.02593025506996538,-0.021283039391798764
2796,-0.023862738033554987,-0.024246605644779984,-0.02210320723720205,-0.023145608782358273
288,-0.024176725496530826,-0.022034585923511263,-0.024996317074833962,-0.020976902504456607
4045,-0.023730695619885833,-0.02270399181388838,-0.02372350653513211,-0.02270739558011281
4260,-0.015137610739897944,-0.025008529407916424,-0.026989462274755627,-0.014643283455433198
3194,0.009035596447685368,-0.0612149648431255,0.01799503334474717,-0.06528304205793567
1597,-0.024439781907441227,-0.0221334270478607,-0.024114801158780508,-0.022515954314075937
3032,-0.02266726983075451,-0.02366464907367527,-0.022844561952434894,-0.023464994824780594
4644,-0.020262080551790684,-0.025701006862232423,-0.021355224031124775,-0.024235443207868412
1863,-0.023795851847312033,-0.022615178796217328,-0.0238185095634883,-0.02260230309053235
2170,-0.02272990775780681,-0.02368010532046838,-0.022765176330763803,-0.023652899762120927
1221,-0.02696019495644708,-0.020120659661211793,-0.025736097086464516,-0.021216174701845003
1630,-0.007120671688088054,-0.038464825584686,-0.009910022790086237,-0.03392726631862186
2382,-0.02117738808993075,-0.02511335056594577,-0.021684761206599124,-0.02451868647651889
3690,-0.0226853975121436,-0.02375526728589339,-0.02266225639030206,-0.023775563011685263
2134,-0.020589055648339682,-0.02601931556698922,-0.02045767216253125,-0.025823954783879666
2668,-0.0129645522336308,-0.03669568208461138,-0.006782301713858074,-0.042120545392792974
382,-0.02270755453195794,-0.023720685736365432,-0.022702198543297913,-0.023727209443923036
4116,-0.021502492233460124,-0.02469836636814038,-0.021923903178061255,-0.024432317611693177
2832,-0.024011318814397664,-0.022704265065561335,-0.02334781249950435,-0.02375494047668525
4812,-0.02265773764900758,-0.023764735038716567,-0.022659963591465604,-0.023786400600889213
4383,-0.02368194847438354,-0.022726768123302543,-0.02372491012749256,-0.022680540537569183
3378,-0.022201712772580207,-0.024303270627858642,-0.02206822034247158,-0.024380951688925512
83,-0.016481492208535453,-0.028411264023837757,-0.01966416807774296,-0.02517007575445418
745,-0.023775535789152036,-0.022633793690452264,-0.02381376235761623,-0.02259853398653633
2333,-0.024173917711921344,-0.023406042366389657,-0.022303552193033815,-0.023821871360082847
3849,-0.04188385748791823,-0.006817621286501541,-0.0367958839623419,-0.013021614836016604
2937,-0.02381068930943797,-0.022617322181335053,-0.023813902899183503,-0.02261291199059534
2469,-0.028396426925899165,-0.017141360685071327,-0.031050748987605292,-0.013641726056682568
4275,-0.016588566930049287,-0.02853827360654937,-0.019353336482617167,-0.02315200521147398
1315,-0.024289169428766466,-0.022203891502696194,-0.024204889833421506,-0.022324501653278483
1270,-0.02194521831476315,-0.02446871174686871,-0.022101865987400604,-0.02422520595308897
4638,-0.025611248329185377,-0.019574807752351764,-0.02804563787390313,-0.01734138367339666
119,-0.030367019571028164,-0.017440079207419634,-0.027497492704484316,-0.020538650752941368
3396,-0.022862523184349337,-0.023618737667083334,-0.022827771570121724,-0.0236462381763779
2250,-0.02255957269692077,-0.02386678488349303,-0.022568929301148954,-0.02384012184659845
358,-0.02265263427208597,-0.023784332710872214,-0.022637222821413006,-0.023785527137412332
750,-0.02273497547186276,-0.023703210868133873,-0.022709609971805267,-0.023736142469558574
4106,-0.0206677191984892,-0.026006034047435622,-0.020096939492655674,-0.02636342296153915
1274,-0.022322777792772697,-0.02434760276288528,-0.02198648221445687,-0.02453948800910255
4338,-0.02268620972395763,-0.023715063272576442,-0.022726132203256033,-0.023672018985812504
3072,-0.02068443016830146,-0.026065650685676234,-0.02031166109161353,-0.0260349359653137
4301,-0.024322658027119748,-0.022325905169805704,-0.0240351980398974,-0.022565075825876968
372,-0.02270125930453526,-0.023714319029421227,-0.022721727206652997,-0.02369403752395427
2208,-0.022679402998529996,-0.023762666983366487,-0.022650628918794213,-0.02379074617506871
159,-0.02415640593800772,-0.022313117259232684,-0.024051509567658114,-0.02246633214743976
3792,-0.019256437789130443,-0.020699373671728027,-0.031143128019197164,-0.011291816644077302
4635,-0.01734138367339666,-0.02989263664289843,-0.016028660659777372,-0.030050126996715276
2908,-0.02264868023226252,-0.02378091955635886,-0.0226432792916349,-0.02378622987801471
278,-0.02731052355534802,-0.018476465343281734,-0.026952609204323297,-0.020583407351407623
298,-0.022533897698141625,-0.024051315065685697,-0.022677380845121053,-0.023824963779664254
1546,-0.022460550907577037,-0.024136614997818162,-0.022058228098814747,-0.024590079468440607
1452,-0.014378918725846512,-0.032409694966047176,-0.014089485863398754,-0.03175739036265868
2819,-0.036167580100716856,-0.008600355450784969,-0.03884441900043112,-0.007937078485975357
1965,-0.023463798098004696,-0.022997474983167066,-0.02342260881252911,-0.023025903427546845
376,-0.02268644042801715,-0.023740492086855913,-0.02268652295565632,-0.023732952864661705
855,-0.02255457759281998,-0.024905317323185128,-0.020825587803127044,-0.025961216628083705
3512,-0.03249978618624083,-0.015253739461813853,-0.030899235397043756,-0.014774595223990605
3723,-0.023596923148702875,-0.022755655856130708,-0.023745330335869896,-0.022607908128864374
2121,-0.015048397257624857,-0.03235099556616394,-0.013157017153150208,-0.03332095076634145
942,-0.030871360460192343,-0.016969149744108458,-0.02869493698055814,-0.018076204038374954
2302,-0.025791821099106715,-0.020913415211649022,-0.02538597756148231,-0.02109758463816025
2303,-0.020636550015804445,-0.025791821099106715,-0.020913415211649022,-0.02538597756148231
2642,-0.022963585419302324,-0.023760006686177948,-0.022510497763684523,-0.024111575369737404
4101,-0.025768772887868052,-0.02107665587511831,-0.024956435106577857,-0.02198508418108147
2820,-0.012575126671136139,-0.036167580100716856,-0.008600355450784969,-0.03884441900043112
4559,0.012215321358341802,-0.0608142273772595,0.01483557340424313,-0.05989570315562254
1806,-0.022674006141922276,-0.02375838058797941,-0.022668256811478882,-0.023750174171742855
4059,-0.02373815196255058,-0.022680854785095295,-0.02376257768355783,-0.022656298865067925
2931,-0.02381732765675959,-0.022608303520566753,-0.023823155286264774,-0.022601513458383682
3364,-0.022958680443661228,-0.023480181809209633,-0.022822368986569752,-0.02368492044545667
3821,-0.022320755682078475,-0.025391259233821017,-0.020200519777430093,-0.027530854507837765
3316,-0.022628300523382827,-0.023790536530272965,-0.022644046628363057,-0.023773946685553993
2834,-0.023980768888813286,-0.022430936741420604,-0.024011318814397664,-0.022704265065561335
3356,-0.02248196007097114,-0.02396061229934321,-0.022484183612228703,-0.023898333893985657
468,-0.02238657840690117,-0.02395283516362179,-0.022609876329030443,-0.023758853904659594
3246,-0.022129719813286486,-0.02442448224216598,-0.021725899735860366,-0.024887715010711187
4191,-0.0236190923216959,-0.022785092136226592,-0.023661736433276515,-0.022747725236819005
4817,-0.023829877751373796,-0.02259184769155609,-0.023840525063527407,-0.022609960732964396
1641,0.0247827114820085,-0.06492920626542509,0.01073269598507065,-0.048028730517044704
1654,-0.020023801219267612,-0.027086091887121966,-0.02067634082331382,-0.022712003443326467
2053,-0.03920206659133074,-0.004347568600871932,-0.04378601031398921,-0.0016787266321767191
2080,-0.010820475897091009,-0.03883259605259948,-0.004885287911281733,-0.04372406821544739
4755,-0.023750150054230534,-0.022681758757276738,-0.02374866164355216,-0.02268466775309408
2076,-0.001487722772387401,-0.04360608027740609,-0.005722464123550597,-0.036890795382907515
3380,-0.02240286045185924,-0.024122526354121376,-0.022201712772580207,-0.024303270627858642
899,-0.02687987147419091,-0.018680448330301136,-0.02814434507406771,-0.018453953958420866
1763,-0.02444260386503949,-0.02175417246931377,-0.02473759166050571,-0.021531558934414496
3329,-0.023803325800311304,-0.02261968238445211,-0.023808540019693014,-0.022613065152417455
2186,-0.02268997919804816,-0.023748296097644284,-0.02266194336134797,-0.02378356389313696
4547,-0.03135580512663716,-0.01296802724266033,-0.03458737352622587,-0.011705375017188713
1223,-0.028136743931266306,-0.018854633199628212,-0.02696019495644708,-0.020120659661211793
2207,-0.023762666983366487,-0.022650628918794213,-0.02379074617506871,-0.022625175487718696
1327,-0.025204123193018235,-0.02098822481657603,-0.025510806307792455,-0.02095244065559365
2116,-0.031742668121046536,-0.016422630551843898,-0.027769276864290093,-0.02120736446301441
3464,-0.023849696328349768,-0.022158378751839902,-0.024564510207523038,-0.021805619506515606
3652,-0.022496104967284936,-0.02391949151496986,-0.02252912816396835,-0.023869459909200863
3968,-0.022785355022569176,-0.023661258353853132,-0.022745282027532787,-0.023707442730008688
1537,-0.025562608523999497,-0.02097788474340978,-0.025302009435756445,-0.02132507953712315
949,-0.019969859218296193,-0.030239208413484153,-0.013525785034091298,-0.034299228704850804
4278,-0.029019940339336414,-0.016455842752525318,-0.03021941863818367,-0.016588566930049287
4585,-0.023068751632815743,-0.023147824304806885,-0.02377834130929024,-0.022228494514567543
4475,-0.023890930475268912,-0.021192002144391875,-0.02620989995787182,-0.019383779033849136
3216,-0.02217188499697864,-0.023968104783382738,-0.02259950924369525,-0.02361192733175299
4800,-0.022519208844374083,-0.0239346960570902,-0.022464373116357184,-0.023995427397465963
3248,-0.02231589164244563,-0.024213022860348543,-0.022129719813286486,-0.02442448224216598
3478,-0.02205201397246992,-0.025361342285593058,-0.02012071348207145,-0.02726444199536726
3788,-0.03773694975683861,-0.007431662889049284,-0.03880387078642156,-0.00905095003424572
3698,-0.0227797475674405,-0.023668320261993392,-0.022750839910428478,-0.023692161076577234
2707,-0.030341409179324264,-0.016692529831661918,-0.028672772797859847,-0.01896536641174762
4016,-0.022645241562246454,-0.02377150437139741,-0.022676546948748655,-0.023737778201644133
2624,-0.022677270559665175,-0.023719056914741632,-0.02277647277368955,-0.023633082789466964
3191,-0.06528304205793567,0.016993412223484494,-0.05884018749621667,0.004133403773191935
3468,-0.020761343258016596,-0.02482317791799682,-0.02247480512150868,-0.0231877801801208
4080,-0.022712562646987067,-0.023773229330917967,-0.022637152464601407,-0.023814997531241944
4346,-0.022609283094750854,-0.023817825727671105,-0.022592626634540425,-0.023825234379378335
863,-0.035827377164418195,-0.011816666307514434,-0.03312346136177313,-0.015117255258044193
3325,-0.02381630814182012,-0.02260683481477177,-0.023820592776430227,-0.02260369574727983
4306,-0.022575828679895715,-0.023918120887630345,-0.022309711901818408,-0.024300568518580756
4098,-0.02198508418108147,-0.023963901522493725,-0.022871918743929798,-0.02327253547256969
4125,-0.024787563094978093,-0.021601265567193217,-0.024709588401642057,-0.021770270927985336
3556,-0.021660525299409095,-0.024866775333207802,-0.021869253490512497,-0.023942775472641897
3133,-0.019559960226872453,-0.021177697711263432,-0.0312871632889512,-0.007352632338313403
2581,-0.02379272477555272,-0.022630532398280723,-0.02379817556136754,-0.022625819078873954
3850,-0.00248259147999641,-0.04188385748791823,-0.006817621286501541,-0.0367958839623419
4553,-0.0004041465801701838,-0.039816883906512834,-0.012870788478339334,-0.02771312595578701
2673,-0.019877940926592563,-0.0246736128254208,-0.02418977009476131,-0.01945596146731554
1874,-0.022761424277026987,-0.023676990262812447,-0.02274808848749932,-0.023697752211402467
2825,-0.0275846637016387,-0.017410329704173888,-0.02977290041104752,-0.01586858883870268
736,-0.02260945847411444,-0.023809174128715638,-0.02263626880351355,-0.023782740514336598
648,-0.021888058978698388,-0.025332039338925805,-0.020383470596953446,-0.02672554036440178
3789,-0.011291816644077302,-0.03773694975683861,-0.007431662889049284,-0.03880387078642156
4248,-0.025496116650608247,-0.021795515053869674,-0.02411778077380544,-0.02355861833762385
4373,-0.023782557560901862,-0.022663632628610708,-0.02375324184961569,-0.02269642074833511
1701,-0.030322277530733577,-0.0163138954312958,-0.028806741332201846,-0.019982129365425094
1360,0.00796857589812916,-0.0511765732644659,0.0007534809925955344,-0.04298194714812009
197,-0.01616774516788111,-0.03281955376189305,-0.011588727440157154,-0.03636027434152389
3986,-0.022651946051654548,-0.023787912444741877,-0.022633589254927755,-0.02380486020541872
1620,-0.020682347567054782,-0.024913766021782635,-0.022294731021850422,-0.02355211069585028
2600,-0.022657861440473992,-0.023763984280904316,-0.022665871280840855,-0.02376093114955491
328,-0.022706792362970796,-0.023718465055639126,-0.022684734245016935,-0.02372147448187245
3456,-0.023358108013113665,-0.02327673537815922,-0.02285707307059648,-0.023773183345148552
4223,-0.023149385707130987,-0.02329673965882062,-0.02316627562621365,-0.023200196924833327
3155,-0.030532103936324995,-0.016846338799629712,-0.02802479014299697,-0.02076189010597196
374,-0.02268652295565632,-0.023732952864661705,-0.02270125930453526,-0.023714319029421227
4035,-0.023722160652399515,-0.02270704867695883,-0.02372427265677768,-0.022705698723641143
845,-0.022202664669413008,-0.023967951905923046,-0.022761125284066708,-0.023480612560338954
3642,-0.022776881426197493,-0.023647986265469823,-0.022782710858530786,-0.023650057642104483
1280,-0.024476404564306442,-0.02240350210937958,-0.023592268759129897,-0.02318947703330576
189,-0.016610396508027758,-0.027638425233383668,-0.020887758507893817,-0.02380378142456896
405,-0.023749938331239395,-0.02263423452985225,-0.023822606409973357,-0.022583958630770895
1022,-0.02087142535403419,-0.027150859576468456,-0.016692745870840464,-0.030726670107127152
784,-0.022692442746732322,-0.02371961610921869,-0.02272365312657576,-0.023702433208614204
2727,-0.021916965606551098,-0.025072237825053745,-0.02078400069352615,-0.02587264075560003
4765,-0.02408983020996802,-0.02236910534116332,-0.024022456891586663,-0.02245478694471137
4032,-0.022705698723641143,-0.023726242239158313,-0.022702534848554334,-0.023730081196847608
4253,-0.008959021543768708,-0.035607449535731805,-0.0140379837128084,-0.02956915968127538
3984,-0.022633589254927755,-0.02380486020541872,-0.022623793180356455,-0.023805390032575535
1090,-0.022520365133998244,-0.023891742465764088,-0.022542196121825175,-0.023879467203509197
1151,-0.023987386470096683,-0.022457779827290136,-0.023947722140511107,-0.02250357160247729
446,-0.0219387526825926,-0.02421970607164381,-0.022410475841839417,-0.023875709961044045
2912,-0.02265120042453206,-0.023774015234643397,-0.02265224869003779,-0.02377584611983974
1048,-0.022336525398992557,-0.024156801944609674,-0.02219002868507558,-0.02433732387496712
2352,-0.023364930650224713,-0.02265548183137267,-0.024303396069914385,-0.02164305016710888
368,-0.022741324473367408,-0.02367834293655846,-0.02274696392515918,-0.023682188053475106
3333,-0.023792139213773877,-0.022628971059420522,-0.02379729176146972,-0.022622362122173834
1204,-0.0226892680638483,-0.02364002580069191,-0.022964364015645278,-0.023326477503921583
1482,-0.021152665642243385,-0.025297812750976645,-0.02110960699911446,-0.0253287197995683
832,-0.02225456954980598,-0.024173643424917346,-0.022241019961939834,-0.024214282567893264
1679,-0.09766513426875822,0.05998438983201004,-0.10708343704260881,0.056516114455573696
1822,-0.022612989718811427,-0.02380373656000989,-0.02263519876548903,-0.023779808786760892
2602,-0.022650912258103673,-0.023775285454270545,-0.022657861440473992,-0.023763984280904316
4612,-0.021368086768581485,-0.025155105832195157,-0.02125282013168417,-0.025158565598336513
1580,-0.0223450363890062,-0.024185639084798094,-0.022164784750572486,-0.024313049984768242
2486,-0.02255734531804854,-0.023821324056644166,-0.02267605852591581,-0.023588213806721603
4470,-0.015625570767554997,-0.031891508890697806,-0.014549266585774712,-0.031653609468450083
2523,-0.02387447764207329,-0.022563683821490876,-0.02382564508492635,-0.022625963495630397
1459,-0.02759579701946413,-0.018540621744571606,-0.028371828374298302,-0.017406613447182084
383,-0.023715752428484338,-0.02270755453195794,-0.023720685736365432,-0.022702198543297913
3781,-0.018996968799295022,-0.026590823509994865,-0.02000340223413566,-0.025072306198718364
757,-0.02373472422109546,-0.022707573343853427,-0.02370812401411393,-0.022732327537442698
356,-0.022637222821413006,-0.023785527137412332,-0.02264485088908952,-0.02377310495706275
1746,-0.027631282480083064,-0.018186787850090202,-0.028769908107776798,-0.016932074460605295
3718,-0.02247273696833707,-0.023987621261577052,-0.02243295168113857,-0.023996958454156614
1665,-0.003847023510982206,-0.042875524302319,-0.005228458262619973,-0.038351072698422084
1119,-0.023877454861338854,-0.022556905957500706,-0.02386202261761039,-0.022572026864070893
2285,-0.024210102828477464,-0.02220449220969245,-0.024194099664110347,-0.02224520711403588
2689,-0.023446902007129733,-0.023106748430802404,-0.02311871160199508,-0.023766670012236202
4212,-0.02256086229151366,-0.02395041826873512,-0.02238826940472649,-0.024109435949023816
3386,-0.022724725773654142,-0.023715676373978645,-0.02269741392343716,-0.02376011072444284
1013,-0.03889317554279004,-0.00662706492969245,-0.03937162609502154,-0.008675382580527247
1409,0.8511726924134193,-0.9995527738988312,1.0,-1.0
2654,-0.026623900545804657,-0.01847154076974311,-0.0286738723538843,-0.017697379466358742
3594,-0.02288901908296248,-0.02351557493491374,-0.022917460881413776,-0.023504950390279777
2631,-0.023859074021516546,-0.0225985816825377,-0.02387379617347185,-0.02249728693262898
1114,-0.022587909051315247,-0.023830522565998935,-0.02260305845545718,-0.02382001378936205
930,-0.02081713115516204,-0.025706812461306794,-0.02064507635282775,-0.0261877767982307
1347,-0.020229165943857486,-0.024780357943352205,-0.022713842231722903,-0.023359038020447143
4477,-0.022330279381040263,-0.023408003219374862,-0.023890930475268912,-0.021192002144391875
458,-0.023082194306997872,-0.023385077320849157,-0.02296002192205082,-0.023567171354106353
839,-0.02363424215488996,-0.022636291212884796,-0.023931481152108414,-0.022407108022432287
4652,-0.020406081720435232,-0.026045889553429125,-0.020353621929722343,-0.026204471228315263
3306,-0.02263966084876534,-0.023802835833168445,-0.022606006720097604,-0.023835965643601575
611,-0.03496363688724047,-0.01108825896600829,-0.03487079908050206,-0.012162638522100977
3706,-0.02269517685147393,-0.023706512450878292,-0.02274885466034704,-0.023663367921564094
445,-0.02421970607164381,-0.022410475841839417,-0.023875709961044045,-0.02271301316736085
3292,-0.02256966014388795,-0.02387099170224194,-0.022536619052062168,-0.02391107016940386
1890,-0.020911250905844114,-0.02541518494807704,-0.021226065690973295,-0.024950393151095263
985,-0.04479902204240904,-0.005191818732108944,-0.03766661181704778,-0.010876944961587531
4256,-0.034955510606632045,-0.009552663045831356,-0.037777354979465994,-0.008959021543768708
4848,-0.02497880191640245,-0.021817245441520527,-0.024170668733117462,-0.022743612444361072
4305,-0.023918120887630345,-0.022309711901818408,-0.024300568518580756,-0.022114936502081295
1120,-0.022543276343092056,-0.023877454861338854,-0.022556905957500706,-0.02386202261761039
2815,-0.036967339592102744,-0.012481356873324412,-0.029575922535090116,-0.022820340969947783
3082,-0.021866158651446477,-0.024202556089662042,-0.022559353729303844,-0.023688179526847764
2625,-0.023841554747475513,-0.022677270559665175,-0.023719056914741632,-0.02277647277368955
4174,-0.022821191035859112,-0.0236103994395781,-0.022857932389093394,-0.02360935071547865
1467,-0.02515574042366675,-0.021192564609196496,-0.025359254379471063,-0.02082770293076508
921,-0.03114326633334208,-0.01552826305405619,-0.030094963036026767,-0.01780134508143172
4337,-0.023715063272576442,-0.022726132203256033,-0.023672018985812504,-0.02276521877522486
4730,-0.022678987058590616,-0.023771961873648717,-0.02264330025038941,-0.023794983945086945
1530,-0.022148004098495377,-0.024129595751510746,-0.02240419488513279,-0.023952105331318974
1533,-0.02489422617784831,-0.02174720068923086,-0.024467406720054097,-0.022148004098495377
2168,-0.022765176330763803,-0.023652899762120927,-0.02277581615473956,-0.023651222700043162
3397,-0.023582999363589097,-0.022862523184349337,-0.023618737667083334,-0.022827771570121724
2663,-0.04425206028491124,-0.0038187195521478534,-0.040265208887762416,-0.009096549918195307
4864,-0.02272566597430059,-0.024013389818268505,-0.022350970745495857,-0.023982388836369606
4766,-0.022330510275433424,-0.02408983020996802,-0.02236910534116332,-0.024022456891586663
1775,-0.02357255129979241,-0.0229379476166639,-0.023425040770316374,-0.02307318701706662
1918,-0.020217704031326833,-0.026311381990011706,-0.020080059133732897,-0.026384489632697017
81,-0.01966416807774296,-0.02517007575445418,-0.022751896374601843,-0.022344717194488828
1782,-0.02244101124533948,-0.023948926189695907,-0.02253087131642295,-0.023843296072917908
4307,-0.02382533643422924,-0.022575828679895715,-0.023918120887630345,-0.022309711901818408
1413,0.2425025693998082,-0.45158419265200445,0.5669264873673896,-0.7658587887494073
2473,-0.024664085910206746,-0.021104072318599898,-0.026276780357001428,-0.018975339597921748
767,-0.023838071300437136,-0.022594754345166113,-0.02382871555383914,-0.022606920736448544
4370,-0.02269642074833511,-0.023721167815137556,-0.022718555560089837,-0.02370728688361412
262,0.037017011329896876,-0.1000456503533842,0.06977775051517798,-0.13068066804416012
2111,-0.027916864024723487,-0.01470165317937,-0.03558713098522004,-0.007282227296691923
3167,-0.04451029732068024,-0.0024059678893764147,-0.04356141130649094,-0.0056021330131639235
1394,0.27278095992609996,-0.3011938182686461,0.21974404143654303,-0.22465582140192775
1760,-0.021531558934414496,-0.025158917298799266,-0.020976908486597834,-0.0256087075768493
3087,-0.02776555391082769,-0.019109239593618987,-0.026629541935065393,-0.02072368656770951
1776,-0.022762909355771077,-0.02357255129979241,-0.0229379476166639,-0.023425040770316374
3837,-0.017797964611291572,-0.027888109336630662,-0.01941810918899456,-0.026550224248169663
3775,-0.024888474770292435,-0.021353646401943704,-0.02554604276396033,-0.02125910094033734
4311,-0.02397425718627466,-0.022499100330847344,-0.023846252041204608,-0.022560508999601048
4421,-0.02375141382457291,-0.022654516760665544,-0.023793707424657917,-0.022626443624554238
3050,-0.0226795322265273,-0.02441595395131191,-0.02145248901958574,-0.02536917451387599
463,-0.02364439963414522,-0.02289857143427587,-0.023464800541940112,-0.023043273849243207
598,-0.02557018572080294,-0.01952206798089351,-0.027963760422612394,-0.017694231301101038
841,-0.023244985135830953,-0.022995949175546038,-0.02363424215488996,-0.022636291212884796
4504,-0.026489884553192122,-0.019947385560631026,-0.02630188368018671,-0.020652358016265526
2799,-0.008722921038402554,-0.03165954830530915,-0.019356567571723438,-0.023862738033554987
366,-0.02274696392515918,-0.023682188053475106,-0.0227342779314349,-0.023700746787431726
1332,-0.022851639280477065,-0.023940182128814214,-0.0221217982994234,-0.024553494474506055
295,-0.023824963779664254,-0.023016976804193012,-0.02325929600479193,-0.023567961052036512
3479,-0.023318590271963147,-0.02205201397246992,-0.025361342285593058,-0.02012071348207145
715,-0.023754318838005717,-0.022677556031216906,-0.02376276698576696,-0.02265028615697151
4489,-0.023731062040467377,-0.02293513819178883,-0.023650821807763123,-0.022913578751356356
2915,-0.02378928053709528,-0.022646002782030328,-0.023776869023286573,-0.02265120042453206
2691,-0.023112876066381238,-0.023158585080640615,-0.023446902007129733,-0.023106748430802404
1985,-0.025691756162407153,-0.02136682282562752,-0.024471165303620368,-0.022466406380790893
4516,-0.021173411933171238,-0.025300597816839687,-0.021347561475697607,-0.02480957269902373
722,-0.0225975477666035,-0.02383560249864547,-0.022601860595382828,-0.023812286737430632
3108,-0.0350667062435609,-0.009105974742654399,-0.039928917131932806,-0.0036054402740741676
1240,-0.026143042403941386,-0.020635512962549618,-0.025412961116786148,-0.021292220700772968
2153,-0.02359951544873451,-0.022839479890850334,-0.02354757956305864,-0.022904130182384574
788,-0.02266234743592377,-0.02376242265572459,-0.02267151871578188,-0.023750534062894846
1419,-0.3200474822860242,0.24694743298618937,-0.2382303692279958,0.10872137488224398
1124,-0.022531039165701205,-0.023894747079971523,-0.02253531384405638,-0.023888494833388063
4797,-0.023995427397465963,-0.022402528928459176,-0.024056841182967692,-0.02234969884988458
804,-0.022630524808470054,-0.023803416904110253,-0.022618563131713842,-0.023823630288301145
1555,-0.024014380674675317,-0.02246325152670714,-0.023902166994231644,-0.02259779884029678
1838,-0.022569434665597576,-0.023873185646152262,-0.022543424641033094,-0.023888786836267717
1761,-0.02473759166050571,-0.021531558934414496,-0.025158917298799266,-0.020976908486597834
3139,-0.009716277160242037,-0.03788775979150827,-0.008186121982851291,-0.037417609681906217
3720,-0.022607908128864374,-0.023882808419217416,-0.02247273696833707,-0.023987621261577052
945,-0.011908809932883457,-0.03394617677060652,-0.013816558854066519,-0.030871360460192343
3958,-0.022557572145236904,-0.023876682496989265,-0.0225584408010715,-0.023859402500439386
3970,-0.022797262098233295,-0.023634568508841713,-0.022785355022569176,-0.023661258353853132
2696,-0.02449566048339613,-0.022174955812186203,-0.024009639031115748,-0.022585859273531295
4349,-0.023745799928295175,-0.02265128945377659,-0.023795434255310388,-0.022609283094750854
337,-0.02360758619434622,-0.022806661250390214,-0.023614445155910713,-0.022797097506128017
4364,-0.02271062632078591,-0.023722416425302373,-0.02270114034700843,-0.02372438517424602
1672,0.011015450280095651,-0.045210540639293306,-0.012885242737026847,-0.02343586692651134
3290,-0.022536619052062168,-0.02391107016940386,-0.022489060930141136,-0.023958338268563417
14,-0.022626370806192675,-0.023812468858027125,-0.022601900485308413,-0.02384529151627257
2438,-0.008760818551787453,-0.03839358778647983,-0.009200307450307199,-0.034602088426612276
960,0.0137345704005436,-0.06468983329203126,0.02178069376891334,-0.06674289826651392
403,-0.023822606409973357,-0.022583958630770895,-0.02385322885522545,-0.022576299267193956
1673,-0.07060188597583095,0.011015450280095651,-0.045210540639293306,-0.012885242737026847
4011,-0.02370410973706305,-0.022737173772637842,-0.023688334220975493,-0.022742119074386724
3612,-0.022765537796761826,-0.02370086513221814,-0.022672805953679487,-0.023810932306583932
2665,-0.042120545392792974,-0.0020237099728122043,-0.04425206028491124,-0.0038187195521478534
2572,-0.02262227313241094,-0.02380568976196873,-0.02261816564427621,-0.023810361461950702
3834,-0.026550224248169663,-0.019906457741803885,-0.02609454237808495,-0.021221993094567404
3669,-0.023687462014470362,-0.02274418901461628,-0.023683462652080323,-0.022751616979056144
1524,-0.02248310784209806,-0.024004645690970938,-0.02235745486840679,-0.024151177838656834
3382,-0.022587093105284617,-0.023909862290906303,-0.02240286045185924,-0.024122526354121376
3742,-0.022467435942550518,-0.02392084479712664,-0.02254839401780051,-0.023825228608558735
223,0.0007661620918220091,-0.048640703975567745,0.0031949766035657134,-0.04930045300637509
2316,-0.01181163040320321,-0.03183667489776931,-0.01760327211507895,-0.026375845982707258
713,-0.02376276698576696,-0.02265028615697151,-0.023800837425614008,-0.0225988041376195
1636,-0.03074902726713602,-0.02347244692534045,-0.01681805001854919,-0.034398114441058114
434,-0.022930727205542123,-0.02360268963252299,-0.02273313576337399,-0.023780700551162437
3323,-0.023820592776430227,-0.02260369574727983,-0.02382051632393234,-0.022608650867519398
4752,-0.02268466775309408,-0.02373323346587297,-0.022706719539014375,-0.02372685898873006
4145,-0.01576648156882754,-0.030177234529110586,-0.017128531336678354,-0.028265032736099593
3643,-0.02366555315096297,-0.022776881426197493,-0.023647986265469823,-0.022782710858530786
4293,-0.023576450864116083,-0.023015467820173163,-0.022987897356650744,-0.02413927595629828
4103,-0.02636342296153915,-0.02034270392236248,-0.025768772887868052,-0.02107665587511831
3244,-0.021725899735860366,-0.024887715010711187,-0.021445940356753512,-0.025056569585815702
4469,-0.031891508890697806,-0.014549266585774712,-0.031653609468450083,-0.01547674815529232
897,-0.02814434507406771,-0.018453953958420866,-0.02743710833081492,-0.019240067633807256
4350,-0.02269375528756956,-0.023745799928295175,-0.02265128945377659,-0.023795434255310388
1930,-0.02588381181603261,-0.02129273300203316,-0.02437779072648194,-0.022849186043588765
305,-0.023493859157932118,-0.022919567807890173,-0.023588101277160267,-0.022794153208435697
2963,-0.02385916465702853,-0.02255895538140873,-0.02387352767344897,-0.022549165416737127
3043,-0.025214687382406065,-0.02140192149211595,-0.024858896758362947,-0.021540609493562735
3667,-0.023683462652080323,-0.022751616979056144,-0.023671978971124497,-0.022765053338950736
4842,-0.022435402385752923,-0.024288261343748396,-0.021910560344754915,-0.02463887242108831
3319,-0.02381397613577807,-0.02261764694982049,-0.023803158416868975,-0.022628300523382827
4284,-0.024708737584063445,-0.022616600012137833,-0.023891329014875895,-0.02163138713139756
4288,-0.02521999795752683,-0.020447501004599578,-0.02606245103228344,-0.02071606934606618
