,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1417,-0.21577926703395633,0.06828622885188462,0.2778951565050374,0.22607770360208823,-0.10024462882069729,-0.4967173341876313,-0.670037138788701,-0.4468111120881123,0.07111313195908431,0.5439717360787406,0.6176984612092675
4610,-0.096816335704904,-0.10422032294116668,-0.10792512781852337,-0.10612766516335526,-0.10082715761598948,-0.09561066199066137,-0.0937364230696609,-0.09629409415455026,-0.10163000177809978,-0.10604841574585344,-0.10670914842442358
4499,-0.11640944962971367,-0.1348956677725568,-0.130801275732632,-0.1054264125550507,-0.07474089883182433,-0.06004958716814768,-0.07319532397737649,-0.10403550972492759,-0.12950652186784983,-0.1339145249840269,-0.11752460720242253
490,-0.09830384671501491,-0.09095587449064668,-0.08886961836865648,-0.09437187689414273,-0.10489430939468503,-0.11377240082205053,-0.11465609381978126,-0.10588768553789352,-0.09244420172599266,-0.08306434940402896,-0.08430755441353921
79,-0.09413497123633396,-0.12197203069678375,-0.13338646683828792,-0.12262487287695878,-0.09882154598672743,-0.07867656061842321,-0.07462004248215781,-0.08737646592560344,-0.10666812678607096,-0.1193170926381304,-0.11811533345910963
1608,-0.09626304278276776,-0.09443343804758186,-0.0964930654952747,-0.09994440480175448,-0.10222294529812892,-0.10224030402224338,-0.10093028446181951,-0.09968515876710982,-0.09968239082640673,-0.10059172856977416,-0.10107670191881224
1304,-0.09519107804222215,-0.09810212571680654,-0.10336306092247383,-0.10715793464098367,-0.10634577166976178,-0.10088061035832985,-0.09421294154696314,-0.09111792259985196,-0.0943828919794415,-0.10238486668258007,-0.10988791683886878
4667,-0.1020723738993009,-0.1019585694689551,-0.10072979322246911,-0.09948871402264114,-0.09894233227581573,-0.09919582757251644,-0.10004784355607688,-0.1013342626689071,-0.10252260180584272,-0.10294213535193364,-0.10191858085570615
1800,-0.10066962192851492,-0.10082079437937197,-0.10062202639027795,-0.100175033759213,-0.09984679313928568,-0.09984421031944557,-0.10019888919998166,-0.10061934800258543,-0.10082561032841852,-0.10063031974900372,-0.10021499484291774
936,-0.05945350537693761,-0.0830765952464757,-0.11208705222213089,-0.1256634267213268,-0.12099326687872558,-0.106815487976473,-0.09346927110422432,-0.0878259384720822,-0.09146475642544216,-0.1011524531312954,-0.110898800128019
1339,-0.09021958925928675,-0.11213909168664848,-0.1205081368423836,-0.11533595359550997,-0.10421195922674165,-0.09414856981972053,-0.0896273221506444,-0.09162305011261285,-0.09743088407524647,-0.10408039934584923,-0.10905482531280719
4618,-0.08729484404797627,-0.098282488413302,-0.10935098760537387,-0.11323573213034788,-0.108313359324966,-0.09885641544790147,-0.09163849099908161,-0.09110653736586605,-0.096816335704904,-0.10422032294116668,-0.10792512781852337
5,-0.10025682359754184,-0.10023651145403012,-0.10027229925657855,-0.10037318347929347,-0.10043927170216493,-0.10045168657679604,-0.10036598966330168,-0.10027766633479251,-0.10022458531132639,-0.10028578114078013,-0.1003808495087749
2360,-0.09389129997089496,-0.09598184257739617,-0.10110920002119328,-0.10559274472549907,-0.10647813095387537,-0.10321649071281558,-0.09791114920930377,-0.09396216413533653,-0.09415033723070276,-0.09872428212165796,-0.1052099506965779
2095,-0.08291713330304296,-0.10173016369503995,-0.1203159939083196,-0.13199107026052304,-0.13024844221172693,-0.1130518196230137,-0.08645514887694938,-0.06469455872728691,-0.06170850398647254,-0.07869673046761971,-0.10546225852924185
4083,-0.09914978464902668,-0.0977086567297979,-0.09811832792233344,-0.09959861164097339,-0.10086059710655892,-0.10146279346012066,-0.1013169188429428,-0.10069566698251697,-0.10005951235990695,-0.09981824472026446,-0.10003347919349181
1043,-0.1014423996083561,-0.1035110261449298,-0.103908796747049,-0.10176808195629994,-0.09791265679915495,-0.09485368803596828,-0.09524373604816827,-0.09973857971928335,-0.10555893618499568,-0.1078761364527635,-0.10365611529750807
3609,-0.10054123340343157,-0.10054161745298407,-0.10038529670809804,-0.10019220936598405,-0.10005215321859928,-0.10012529145893279,-0.10035607653626533,-0.10060085534576357,-0.10062105406058319,-0.10040148427588913,-0.1000764341094248
4799,-0.10011076577578426,-0.10045909216071314,-0.10068527911764935,-0.10067233395927933,-0.10037895110673534,-0.10004954646038355,-0.09994453779724555,-0.10020261000848751,-0.10058807754876897,-0.10080676848872416,-0.10061608859937243
4326,-0.09884695642432728,-0.09931099498642781,-0.10048447515649306,-0.10174480444211331,-0.1023105937536758,-0.10159331278400818,-0.09986096826688495,-0.09808908266643612,-0.0975104227900182,-0.09863548083373841,-0.10095583597964508
86,-0.10556482715182103,-0.1273763251872847,-0.13169606219995422,-0.1139385968391472,-0.08499185268858489,-0.0646985537774677,-0.06848686803349946,-0.09413497123633396,-0.12197203069678375,-0.13338646683828792,-0.12262487287695878
2734,-0.16646925780180444,-0.1697593891740986,-0.12664517814011134,-0.07551195578801839,-0.051063294160010875,-0.06338375651931605,-0.09737045458680316,-0.12740196859334785,-0.13547293934413418,-0.12230267301406816,-0.10026474303802035
296,-0.09469647071611087,-0.0951289629297003,-0.09959096025037117,-0.10560979654035463,-0.10888079620030289,-0.10620781659986345,-0.09858042130105305,-0.09142465046424497,-0.09145383243869887,-0.10083634540308872,-0.114321005020802
709,-0.09952309105921131,-0.09907929696793549,-0.09946791665334564,-0.1006257433318214,-0.10182085827990217,-0.10219870638035355,-0.10129102340328722,-0.09955149052405421,-0.0980574683166322,-0.0979655472151858,-0.09951681173959237
302,-0.10016850118815845,-0.10198647670150596,-0.10380530943556432,-0.10396230332846224,-0.10163241395980138,-0.09770503813473119,-0.09469647071611087,-0.0951289629297003,-0.09959096025037117,-0.10560979654035463,-0.10888079620030289
3907,-0.10059465783840871,-0.09743949583823996,-0.09603768039800409,-0.09770237996696385,-0.10117448920272976,-0.1039824803553191,-0.10423014975440892,-0.10183862543532529,-0.09845660812775803,-0.09650729342187492,-0.09721854265282504
1525,-0.09398981131486295,-0.09675858744581145,-0.10133966689864038,-0.10455873103240332,-0.10462390501972363,-0.10208522202248549,-0.09898067042298664,-0.09736848198185499,-0.0979447808906112,-0.09991823441001202,-0.101697596935998
3874,-0.09801551786216678,-0.10254255457912054,-0.10622495845393654,-0.10677021615221582,-0.10354941612908286,-0.09810863926064806,-0.09387143700157563,-0.0940550213296738,-0.09983429469696659,-0.10863686718083321,-0.1145073787704648
4285,-0.13070491644316995,-0.1221692627077513,-0.0942849990922704,-0.06243458393533097,-0.05174509660307658,-0.0781358047739742,-0.12904951575541967,-0.16704285435043498,-0.159520885289808,-0.10301188606784051,-0.03336131686850041
2359,-0.09598184257739617,-0.10110920002119328,-0.10559274472549907,-0.10647813095387537,-0.10321649071281558,-0.09791114920930377,-0.09396216413533653,-0.09415033723070276,-0.09872428212165796,-0.1052099506965779,-0.10969998910239254
2794,-0.22520486507484427,-0.20234063209796038,-0.12013986923246356,-0.026613806654479655,0.024085373682013023,0.002795712889323454,-0.07914383030403727,-0.17576630908158708,-0.23129539219996909,-0.21099450808888276,-0.12370199657158731
1212,-0.09809414150044027,-0.08862563670443036,-0.08752254365074619,-0.09494615722361188,-0.1055877888772302,-0.11240550033883323,-0.11129069216875986,-0.10334952050887003,-0.09406920172087263,-0.0894902800811539,-0.09219313666797524
4674,-0.1034278502723478,-0.10372731695560233,-0.10155969712657908,-0.09897996454279967,-0.09801306007904065,-0.09895307147573396,-0.10080859537575082,-0.1020723738993009,-0.1019585694689551,-0.10072979322246911,-0.09948871402264114
4443,-0.09479406023342063,-0.09190904811371192,-0.09580863342439605,-0.10220710584241877,-0.10651336532106492,-0.10657140377724605,-0.1030954743982534,-0.09882677366919135,-0.096331328541719,-0.09663530574655244,-0.09889135037221541
189,-0.13674038377699993,-0.12229497357413888,-0.09252898422291578,-0.06628309008573019,-0.05997308627061859,-0.07602804939399543,-0.10642447101315788,-0.13203894306910835,-0.13521712321947077,-0.11605499051206769,-0.08952239259611361
4803,-0.10078249224182778,-0.10060646256022143,-0.1002156957207011,-0.09999588128891346,-0.10011076577578426,-0.10045909216071314,-0.10068527911764935,-0.10067233395927933,-0.10037895110673534,-0.10004954646038355,-0.09994453779724555
4194,-0.10013918644607622,-0.09901232177292674,-0.09885230139401768,-0.0996098813131695,-0.10070242924019279,-0.10134671215857771,-0.10125613844210635,-0.10061574930473327,-0.09996294713081033,-0.09965663086905097,-0.09981567322146379
4500,-0.08910605984584619,-0.11640944962971367,-0.1348956677725568,-0.130801275732632,-0.1054264125550507,-0.07474089883182433,-0.06004958716814768,-0.07319532397737649,-0.10403550972492759,-0.12950652186784983,-0.1339145249840269
4295,-0.09586030751468377,-0.10446956393953621,-0.11133713358026975,-0.11151265801306443,-0.10428780406424587,-0.09376847249303333,-0.08709769993110761,-0.09022468050333732,-0.10371030397927461,-0.1210312208843779,-0.13070491644316995
1081,-0.10045091837714304,-0.1003569302798113,-0.100226650667259,-0.10019693448066336,-0.1002624491245675,-0.10039976895254676,-0.10046494766962544,-0.10042300075460042,-0.10026689029933566,-0.1001628035446489,-0.10016077751483943
3464,-0.12247097373325555,-0.10231683661110635,-0.08293931126230081,-0.07835638080697205,-0.08930447429747679,-0.10627150909956973,-0.11719414026719632,-0.11545668753123994,-0.1038275855476859,-0.09154207551849103,-0.08727115817541808
2504,-0.09854948151418219,-0.09987795848918601,-0.10154428811889682,-0.10233729928723256,-0.10170814709036802,-0.09998545855885554,-0.09832798986018021,-0.09790225780401973,-0.09914838692134309,-0.10108441883103336,-0.10239748995524933
4364,-0.10043145469621317,-0.1004116935958338,-0.1004238050096048,-0.1004354801734404,-0.10043278665503907,-0.10033743885575108,-0.10021175319715114,-0.10011370416289189,-0.10016658045714533,-0.10033045158257559,-0.10055259675430273
2928,-0.10035367780640403,-0.10024250464317186,-0.10023730810578291,-0.10030186616369619,-0.10040525337286077,-0.10042721722792369,-0.10037182995907867,-0.10025840466889502,-0.10022079160538488,-0.10027165751639577,-0.10040804213971377
3845,-0.04017898460990843,-0.07909942384161628,-0.1260030625015467,-0.1501828829124484,-0.14106070202409182,-0.10892098899105518,-0.07599647567196155,-0.06291448335840832,-0.07518715247601493,-0.10128798850874465,-0.12229246576939623
662,-0.09960599038197249,-0.09964659855729685,-0.09995642604334276,-0.1001922206286523,-0.1002865026053733,-0.10035136024736058,-0.10067625774929378,-0.10125750340897732,-0.10178063051814445,-0.10163306494166668,-0.10052344427874316
4465,-0.06695065583038129,-0.031298410685197564,-0.042716137560058764,-0.09447741889360295,-0.14716732914072006,-0.16574447391504543,-0.14104888730293774,-0.09295274492716543,-0.054739423453174285,-0.04999788550329354,-0.07798084808362427
4248,-0.18487829272422063,-0.12800502894074128,-0.06391701506662495,-0.03647490100411244,-0.054366615263072626,-0.0960815617377545,-0.13136019133502563,-0.1395897213411802,-0.12476701407554458,-0.10220985691158269,-0.08589689912961318
1324,-0.09354795518973025,-0.09871291057694154,-0.1041986886872186,-0.10635414227638673,-0.10388664025802896,-0.0992883413304898,-0.09638217947941496,-0.09693503789217572,-0.09982092448768032,-0.10239452643602409,-0.10298052811429759
220,-0.24358766345505367,-0.14948309196463527,-0.042786242873424696,0.009136395724516966,-0.013790010464443836,-0.08135841758307083,-0.14699756063959102,-0.1736155325490849,-0.15429541658638368,-0.1107517333691056,-0.07152367341626209
4189,-0.10134671215857771,-0.10125613844210635,-0.10061574930473327,-0.09996294713081033,-0.09965663086905097,-0.09981567322146379,-0.10017173148038316,-0.1004491815087073,-0.1004870803624407,-0.10046756839565285,-0.10047740774838831
4342,-0.09946057765981242,-0.0998598609347936,-0.10057779659367705,-0.10108028156156024,-0.1010680575524705,-0.1005007841842549,-0.09975174288085775,-0.09926140496598623,-0.09939308947674397,-0.10005643850304613,-0.10090814278064653
4636,-0.10836549380461669,-0.09656450234352698,-0.08588998154465577,-0.08478180648909905,-0.09530999510303084,-0.11064464503291482,-0.11994101926926193,-0.11592129257382489,-0.10049929440532612,-0.08386527267206323,-0.07802755016342233
415,-0.09981097210127798,-0.10087669315426073,-0.10142904459743685,-0.10138523474520555,-0.10094060610826361,-0.10040238834309945,-0.0998919648018336,-0.0995652700183024,-0.09953374286395089,-0.09995496703093698,-0.10065087749472212
2593,-0.1005636256751965,-0.10011160065918168,-0.0998394528783525,-0.09990341581991324,-0.10017982658886815,-0.1004984340203352,-0.10064114059976448,-0.10059595054763648,-0.10039818061309769,-0.10021719944451213,-0.1001248388774294
4135,-0.11815756030086422,-0.11277470702496062,-0.0991171714159601,-0.0878164852801614,-0.08698206990539892,-0.0965042674591059,-0.1086423937692721,-0.11408535717253321,-0.10850852721497228,-0.09591133024009502,-0.08598834110275078
3434,-0.09077163356392015,-0.09957370758646822,-0.11076617841485337,-0.11617850313443312,-0.11082863106309093,-0.096904087110401,-0.08331648944636871,-0.07993767505655935,-0.0904456064053768,-0.10844149415716331,-0.12156883974830268
2264,-0.1009207562674469,-0.10221100886104173,-0.10288557147173394,-0.10202183630186112,-0.09965142462166077,-0.09697611093131997,-0.09588346288894478,-0.09743619881571242,-0.10091407112046569,-0.10393279036385106,-0.10447910373452185
4857,-0.09946387247601163,-0.10861898676412196,-0.10948338172906136,-0.10248534469350101,-0.09427356069823245,-0.09136201549061151,-0.09564549588875193,-0.10386309122181148,-0.1100421709254975,-0.10974062858635159,-0.10285357407235607
4721,-0.09997169433563202,-0.09970964060074239,-0.09991725146318342,-0.10040094430228752,-0.10071809988851532,-0.10069839357801258,-0.10041262565877251,-0.10014538096072667,-0.10011306552158394,-0.10042042468665424,-0.10079392575656021
4832,-0.10088402685880637,-0.09756723006481727,-0.09669490464671116,-0.09826332420905659,-0.10070606952318584,-0.10216173049859667,-0.1019572963408375,-0.1009363744917876,-0.1001363780072283,-0.09980944937855052,-0.09989970579671348
3555,-0.1038971073648044,-0.09892261115938705,-0.09444266279165547,-0.09311721695211661,-0.09612221519965614,-0.10234919600653836,-0.10825343646951824,-0.10967712536099261,-0.1054249648628317,-0.09823376390419813,-0.09171361990441662
509,-0.104068937189153,-0.10480246675844551,-0.10298136979933559,-0.09992686594128053,-0.09745270035092846,-0.09692772675451466,-0.09844622619418897,-0.10112737687619056,-0.1035419127243189,-0.10447167409280722,-0.1031504138583963
351,-0.10028540153486032,-0.10028501647013899,-0.10028377229744811,-0.1003220268725673,-0.10033907903494532,-0.1003537756750913,-0.10032639394039211,-0.10030666614914874,-0.10026451184306717,-0.10025667914598746,-0.1002729912978616
3651,-0.10010564022715351,-0.10012519938680475,-0.10029058119492784,-0.10050321350232383,-0.1005698613939382,-0.10049545899985224,-0.10029145326281541,-0.10014179913547028,-0.10011920115361239,-0.100261894321369,-0.1004217725315838
3557,-0.10458170488872243,-0.10612954594065027,-0.1038971073648044,-0.09892261115938705,-0.09444266279165547,-0.09311721695211661,-0.09612221519965614,-0.10234919600653836,-0.10825343646951824,-0.10967712536099261,-0.1054249648628317
92,-0.12205962255531355,-0.12055005819062914,-0.10381266603664319,-0.08292496584287523,-0.07296590304251649,-0.08217028272952098,-0.10556482715182103,-0.1273763251872847,-0.13169606219995422,-0.1139385968391472,-0.08499185268858489
1788,-0.09986301497100669,-0.10018756180645261,-0.10064989620264453,-0.10091388780232446,-0.10082317123100693,-0.10038895295126415,-0.09991249074774045,-0.09967269444782345,-0.09986902577606882,-0.10035826482123422,-0.10090649431124388
2498,-0.09832798986018021,-0.09790225780401973,-0.09914838692134309,-0.10108441883103336,-0.10239748995524933,-0.10234509740229347,-0.10117591053599728,-0.09969860719576917,-0.09878297390406598,-0.09879389173702235,-0.09968633050083808
2167,-0.10034030929023818,-0.1002830265339868,-0.10020813863796929,-0.10024470146090825,-0.1003730721227798,-0.10055061625148776,-0.10060501931318488,-0.10049669263401895,-0.10024451048536365,-0.10002713664100416,-0.09996001971707624
1671,0.054636769217863757,-0.04872006313540822,-0.1781833131052618,-0.24136498077889412,-0.19842276205732956,-0.09093361819329382,-0.004391929758654878,-4.087091833970824e-06,-0.07343605166046063,-0.16209169274075996,-0.19522031016468855
3182,-0.10826854456388624,0.05179813993122684,0.12321422213973543,0.038893216891826565,-0.15803900171295726,-0.33503233551279643,-0.36350250360876946,-0.20997238022798825,0.03489903703427366,0.20499621083468744,0.16733281752053508
4528,-0.09729598248597793,-0.10055961685592507,-0.1045328808823831,-0.10575442380213007,-0.10315897153795306,-0.09876974215077783,-0.0960229668524838,-0.0969008985885198,-0.10063703281587599,-0.10417006294338482,-0.104706529611863
1809,-0.10014039560365307,-0.10038774404837791,-0.10063588096069565,-0.10071706680031212,-0.1005003474655316,-0.10014383376470681,-0.09987850865602477,-0.09993904533203035,-0.10026680994955517,-0.10066962192851492,-0.10082079437937197
4511,-0.10467623526263037,-0.09476413859528232,-0.08621814914646142,-0.08783029231006778,-0.10052567006246049,-0.1162881106687983,-0.12313575911740515,-0.11416159962646732,-0.09343884217661813,-0.07460199209185081,-0.07174352420895735
2438,0.062326252627008305,0.032144139259078885,-0.08745226948807638,-0.21132846571238717,-0.2576515908026884,-0.1992728855781991,-0.07878804694883312,0.021668598313083987,0.036726575254348415,-0.03845412022698502,-0.14958775276845648
4660,-0.1013342626689071,-0.10252260180584272,-0.10294213535193364,-0.10191858085570615,-0.09963422478986905,-0.09724646769961942,-0.09648497192151573,-0.09830276861406695,-0.10206956969848602,-0.10531982655993943,-0.10544516436115392
1568,-0.0989642226057541,-0.09937612442048449,-0.10033777027772706,-0.10100229165604879,-0.10093617785973474,-0.10042953218217032,-0.10007904991707572,-0.10018072451853977,-0.10070359129258921,-0.10121757434406531,-0.10128190976626372
988,-0.015484705644537411,0.15483961260732215,0.14218351993592848,-0.021924925624764224,-0.21249982960324665,-0.3037752339932036,-0.2512118438671508,-0.11247136605873564,0.005921325250950016,0.02985002479594301,-0.036475157169020056
1964,-0.10120558433054816,-0.09932756289051115,-0.09858865558041496,-0.09940720521622448,-0.1011156840424966,-0.10239780614198357,-0.10231405087028211,-0.10072494503588625,-0.09864989843954453,-0.0975878317713269,-0.09857168914026837
3087,-0.15508605793752317,-0.10533412553986765,-0.05633016512241662,-0.041693690715590925,-0.06791779109269802,-0.112239015072364,-0.14119942484686276,-0.1371724032776911,-0.11036129390012728,-0.08316227984228675,-0.07247022175384299
1012,-0.19326119742311754,-0.13348181691953465,-0.024844493006478285,0.05049342022226844,0.023161408015075713,-0.10945335641451137,-0.2634781713313832,-0.3242534532014011,-0.22936190944283852,-0.024361980738879185,0.15624376741402735
1654,-0.22123639491047198,-0.1283302072574124,0.002644191735539314,0.06660620805275164,0.009068523299920583,-0.13072794847618086,-0.24986693837434293,-0.26573324176644,-0.16973187786727728,-0.02932547596130164,0.059159822589267996
1787,-0.10018756180645261,-0.10064989620264453,-0.10091388780232446,-0.10082317123100693,-0.10038895295126415,-0.09991249074774045,-0.09967269444782345,-0.09986902577606882,-0.10035826482123422,-0.10090649431124388,-0.101122301670314
3267,-0.0999885705751753,-0.10003545700859784,-0.10023473707512809,-0.10047660035477923,-0.10052648580412704,-0.10031052190505774,-0.09993894465574427,-0.09982629518457864,-0.10016700136091639,-0.10078351580071987,-0.10114621646707178
3192,-0.1278210497919713,-0.14430343374228904,-0.13503129556100935,-0.0870584572072135,-0.0228825899860714,-0.0032212478123908594,-0.06218134146036636,-0.17217753383236978,-0.25544822056323435,-0.237451160150135,-0.10826854456388624
69,-0.11811533345910963,-0.10593854460410124,-0.0923527768392437,-0.0864660322142865,-0.09079681210398105,-0.10049117850226519,-0.10756808681918273,-0.10752893218966952,-0.10281567293116245,-0.09810925500664502,-0.09630905970678327
2821,-0.09513750234577878,-0.09026145238217498,-0.09332595098495444,-0.10501049183557987,-0.11824906483355091,-0.12066541089469829,-0.10381275846356552,-0.07638660000511455,-0.06113080248348912,-0.07218518645471195,-0.10729571811083749
4626,-0.07802755016342233,-0.0877962636495182,-0.10542813968320452,-0.11846008936850405,-0.11882467165811583,-0.10740772079580019,-0.09267063718644286,-0.08438003842676667,-0.08729484404797627,-0.098282488413302,-0.10935098760537387
706,-0.1006257433318214,-0.10182085827990217,-0.10219870638035355,-0.10129102340328722,-0.09955149052405421,-0.0980574683166322,-0.0979655472151858,-0.09951681173959237,-0.10187716152954329,-0.10344512348056001,-0.10305968545778832
4780,-0.0992386034743683,-0.09916766495084306,-0.09991414878391425,-0.10103742991373521,-0.1018285525319298,-0.10165629415578803,-0.10058966007602399,-0.09926842916306844,-0.09859804563214891,-0.09903349580373766,-0.10038908029771243
2512,-0.0985870457623198,-0.09908967340138497,-0.10045446192018836,-0.10177549640861627,-0.10218027961529119,-0.10129217269060697,-0.09969965868307962,-0.09847644851858128,-0.09854948151418219,-0.09987795848918601,-0.10154428811889682
1801,-0.10026680994955517,-0.10066962192851492,-0.10082079437937197,-0.10062202639027795,-0.100175033759213,-0.09984679313928568,-0.09984421031944557,-0.10019888919998166,-0.10061934800258543,-0.10082561032841852,-0.10063031974900372
4258,-0.06525005058719413,-0.19613176045062186,-0.25502805925473293,-0.21068931816501957,-0.10124941505929985,-0.002977532306968511,0.022491660314328588,-0.033120129177443114,-0.1240888659239463,-0.18734529487387863,-0.18487829272422063
4709,-0.10063963722878222,-0.10014008348888459,-0.0998030532642229,-0.1000074822619178,-0.10070390876041035,-0.10148965998569981,-0.10164918166437387,-0.10077697405385178,-0.0990665058647261,-0.09756189721309838,-0.09755082425486217
3435,-0.08984646527157192,-0.09077163356392015,-0.09957370758646822,-0.11076617841485337,-0.11617850313443312,-0.11082863106309093,-0.096904087110401,-0.08331648944636871,-0.07993767505655935,-0.0904456064053768,-0.10844149415716331
489,-0.09095587449064668,-0.08886961836865648,-0.09437187689414273,-0.10489430939468503,-0.11377240082205053,-0.11465609381978126,-0.10588768553789352,-0.09244420172599266,-0.08306434940402896,-0.08430755441353921,-0.09534080909889708
4199,-0.09836191013700812,-0.10000806256015693,-0.10163575736789165,-0.10223468103548572,-0.10152349464990007,-0.10013918644607622,-0.09901232177292674,-0.09885230139401768,-0.0996098813131695,-0.10070242924019279,-0.10134671215857771
2393,-0.16084011093174178,-0.14769390327422727,-0.10641105141529061,-0.06671284122312338,-0.0537098941664057,-0.07240670412110406,-0.10661435360688909,-0.1324971407433222,-0.13462238902049461,-0.1148695299410426,-0.08906482952281847
796,-0.09872247015806745,-0.10084786185952843,-0.10260451441235985,-0.10272389873804,-0.10121707800923996,-0.09917860566399106,-0.09810160710304106,-0.0986458043526034,-0.10032749287192344,-0.10188033390342133,-0.10233945532902533
3470,-0.10369177790328465,-0.0803162682007682,-0.06991177779023716,-0.08153879042747336,-0.10703434346329865,-0.12545216915844148,-0.12247097373325555,-0.10231683661110635,-0.08293931126230081,-0.07835638080697205,-0.08930447429747679
2037,-0.12777563331925057,-0.11439183903710282,-0.08556729067916513,-0.06079883288753685,-0.061770139457253515,-0.09248276378339038,-0.13477366464119622,-0.1590631251342226,-0.14451946393480708,-0.09605294145044652,-0.04379783758356204
3233,-0.10087371238800524,-0.10018255645634744,-0.09993704340540455,-0.1000978506985275,-0.10024661602897311,-0.10004841759748895,-0.09951195121327128,-0.09920608299603151,-0.09957393046973462,-0.10060486005620184,-0.10178881026818842
2141,-0.09963416833098182,-0.10077105597549496,-0.10184613609143456,-0.10228257505027405,-0.10165348673703523,-0.10015163083117606,-0.09859244352360996,-0.09819850406456176,-0.09967251269675914,-0.10255575176274379,-0.10491405723805525
1198,-0.10552803171080039,-0.09941476905566382,-0.0942310013780131,-0.09305619405840382,-0.09667943622678299,-0.10273264312180808,-0.10737581813606079,-0.1075787870035032,-0.10316160393267026,-0.09684390528730646,-0.09268627724398093
4760,-0.10202441714357413,-0.10088654038724909,-0.09954973770513942,-0.09885423273232175,-0.09919811542720247,-0.10021370001810759,-0.10120775540640048,-0.10152487359548568,-0.10108006075307507,-0.1002450578798858,-0.09962507526280517
3279,-0.10071917958129772,-0.1006166867904843,-0.10030709965790974,-0.10003778721830847,-0.09994491968281483,-0.1000966299128585,-0.10035281248201555,-0.10061381531381863,-0.10072635907996252,-0.1006652521438256,-0.10042872166944894
3947,-0.1005372613145521,-0.10042691335629017,-0.10029749748319117,-0.10025761856586857,-0.1002700123916298,-0.10033239938200722,-0.10036872139968112,-0.10040978549758828,-0.10041246501289003,-0.10042049482194682,-0.10040539990937714
3272,-0.10061381531381863,-0.10072635907996252,-0.1006652521438256,-0.10042872166944894,-0.10016247478441365,-0.0999885705751753,-0.10003545700859784,-0.10023473707512809,-0.10047660035477923,-0.10052648580412704,-0.10031052190505774
1033,-0.10365611529750807,-0.09511833978705231,-0.08861226044896886,-0.09015395578859708,-0.10010155119058828,-0.11213651729806862,-0.11773232849763882,-0.11142802148660413,-0.09519859183743551,-0.07897507078233035,-0.0743735163595427
1737,-0.06431912682867957,-0.05801454960814034,-0.0815852381865243,-0.11826430337590677,-0.14133576572676598,-0.13485315745243864,-0.10380000910230369,-0.07031486175024382,-0.05798159816199855,-0.0758168810717319,-0.11158845081628
3936,-0.10038070820291789,-0.10029101777267624,-0.1002212060760328,-0.10021869871606481,-0.10038366459853199,-0.10060658511456455,-0.10075605081492378,-0.10064644819849322,-0.10031768751921288,-0.09992744271611176,-0.09983066724974232
710,-0.10035064792172321,-0.09952309105921131,-0.09907929696793549,-0.09946791665334564,-0.1006257433318214,-0.10182085827990217,-0.10219870638035355,-0.10129102340328722,-0.09955149052405421,-0.0980574683166322,-0.0979655472151858
3071,-0.09984923680933888,-0.08738951749474888,-0.08256943810825434,-0.08724115169897739,-0.09876690734039806,-0.11090160075168165,-0.11744048704065324,-0.11465795298403336,-0.1030586155538169,-0.08884469978380616,-0.08076855495357049
2744,0.048589162156723154,-0.031044613949033906,-0.1487621566259999,-0.22319996303980005,-0.20978655931649304,-0.12602017530085885,-0.034550365974666764,0.002695291288493218,-0.03347807433120842,-0.10855733532420186,-0.16646925780180444
572,-0.08924880622978348,-0.0768278980706486,-0.07876458539319808,-0.09351988129462974,-0.1125820569495255,-0.12298946340072447,-0.1186280141916598,-0.10350509602081392,-0.08806916154762168,-0.08181101023524595,-0.08750727960556293
362,-0.10043381091591053,-0.10041501729315583,-0.10034581897584405,-0.10024375612530911,-0.1002045762703836,-0.10021873356343969,-0.10030607704049455,-0.10037121258762882,-0.10040644671349985,-0.10036911759056588,-0.10033037739789397
2974,-0.10053584008851524,-0.10028052079100447,-0.09999614191806128,-0.09986198637294519,-0.10002409634654297,-0.10036728070983081,-0.10071257672181655,-0.10081597601037628,-0.1006388136449421,-0.10024377361106629,-0.09990437124099494
1891,-0.10357006876694574,-0.09243095031887039,-0.08729302654628035,-0.09092714003301294,-0.10008805172377877,-0.10834059505735183,-0.11050193180957146,-0.10604397051946068,-0.09867553830182163,-0.09360936257887265,-0.09374356739982448
1182,-0.10033570478417464,-0.09431120430851525,-0.09224056849383533,-0.09554730756537688,-0.10193460592349501,-0.1067435434479801,-0.107081842469117,-0.1032355331980358,-0.09813102284208974,-0.09507924413821178,-0.09571303614292326
121,-0.11090051888604724,-0.1243294115399316,-0.12232607286056374,-0.10432980340887643,-0.08150616092281948,-0.0700396472735706,-0.07922584779383623,-0.10315161114557114,-0.12370157051111974,-0.12701198172210748,-0.11212116481604617
379,-0.10030070798147805,-0.10027016240307363,-0.10027190501010874,-0.10032441836483008,-0.1003469471965962,-0.1003509473217179,-0.10030272143772523,-0.10027974442587528,-0.10028113139013839,-0.10033970743928688,-0.1003722079124002
3126,-0.20541816854193096,-0.12540752244176157,-0.023626798135838012,0.02424674844622432,-0.01304075550974193,-0.10256923686969177,-0.1836943874827176,-0.2061139871526172,-0.1633040107914948,-0.08930802879658706,-0.03037244308311282
2070,-0.07772670363123535,-0.08651483609474186,-0.10271602966527438,-0.11379148732854094,-0.11415226120436284,-0.10717754498765963,-0.10041362561194167,-0.09893325040578538,-0.10144885712091045,-0.10272047421400754,-0.09961203216429149
