,Y,X1,X2,X3,X4,X5,X6
2682,-0.9959372230370435,-0.9958065030575404,-0.9952836231395279,-0.9947607432215154,-0.9945515912543105,-0.9944731592666086,-0.9940025673403975
996,-0.7746544417341835,-0.9589696128335647,-0.9649827318907076,-0.9841462808858632,-0.9935842634059875,-0.9961463750042484,-0.9958065030575404
4335,-0.9977882179468074,-0.9974901763935403,-0.9974535747992794,-0.9974065156066584,-0.9971921348402732,-0.9969829828730683,-0.9970614148607702
1143,-0.9980836451004844,-0.9980836451004844,-0.9982143650799875,-0.9983241698627702,-0.9983241698627702,-0.9983241698627702,-0.9983241698627702
1910,-0.9952313351477267,-0.994865319205118,-0.9947345992256148,-0.9950483271764223,-0.9946038792461117,-0.9912574477708322,-0.9932705354551801
3887,-0.9953620551272298,-0.9983738434549814,-0.999328099305354,-0.999328099305354,-0.999328099305354,-0.999328099305354,-0.999328099305354
620,-0.997139846848472,-0.9966169669304595,-0.9960679430165466,-0.9957019270739378,-0.9947345992256148,-0.9953881991231304,-0.9963555269714534
2223,-0.998779075391441,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615
3497,-0.9940025673403975,-0.9928260875248694,-0.9907345678528198,-0.9882770322381613,-0.9881201682627576,-0.996381670967354,-0.9961463750042484
3731,-0.9980313571086832,-0.9981646914877764,-0.9979947555144223,-0.9975084771906708,-0.9972967108238757,-0.9972967108238757,-0.9972444228320745
3293,-0.9975581507828819,-0.9975581507828819,-0.9975581507828819,-0.9975581507828819,-0.9975581507828819,-0.9975581507828819,-0.9975267779878012
2599,-0.9993176417069938,-0.9993176417069938,-0.9992967265102732,-0.9991111041393789,-0.9991006465410186,-0.9991006465410186,-0.9991006465410186
1726,-0.9628912122186579,-0.9540022536124466,-0.9951529031600248,-0.9966953989181615,-0.9966953989181615,-0.9966953989181615,-0.9966169669304595
3539,-0.9862900885497141,-0.9821070492056146,-0.9772704099639997,-0.9597539327105834,-0.9456361749242478,-0.9763815141033786,-0.9704729710298381
3355,-0.9973751428115776,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956,-0.9982588098730186,-0.9982666530717887,-0.9982954114672795
2736,-0.9947345992256148,-0.9945515912543105,-0.9945515912543105,-0.9955189191026335,-0.9961202310083478,-0.9963555269714534,-0.9966169669304595
3641,-0.9982143650799875,-0.9982143650799875,-0.9982143650799875,-0.9982143650799875,-0.9982143650799875,-0.9982143650799875,-0.9982143650799875
3371,-0.988094024266857,-0.9849306007628817,-0.9834926809883476,-0.9876495763365465,-0.9900025359676023,-0.9918849036724471,-0.9943162952912049
1729,-0.9852181847177887,-0.9808782813982855,-0.9709958509478506,-0.9628912122186579,-0.9540022536124466,-0.9951529031600248,-0.9966953989181615
3669,-0.9986039106189069,-0.9986039106189069,-0.9983921442521118,-0.9982483522746584,-0.9985829954221863,-0.9986039106189069,-0.9984287458463726
614,-0.9963555269714534,-0.9958065030575404,-0.994786887217416,-0.9923554955986583,-0.9875450003529439,-0.9778455778738134,-0.9730873706199002
2452,-0.9866822484882234,-0.9829959450662358,-0.9733488105789065,-0.9474662546372913,-0.8962240226720732,-0.985061320742385,-0.9869959764390309
4701,-0.9958849350452422,-0.9958849350452422,-0.9956757830780372,-0.9952836231395279,-0.9950483271764223,-0.994656167237913,-0.9939764233444969
1989,-0.9931659594715776,-0.9894273680577886,-0.9827345051072296,-0.9953620551272298,-0.9982927970676895,-0.9986483554119379,-0.9986483554119379
3046,-0.9911005837954284,-0.9938718473608943,-0.9959372230370435,-0.9958849350452422,-0.9951529031600248,-0.9937411273813912,-0.992172487627354
3575,-0.9968261188976646,-0.9968261188976646,-0.9968261188976646,-0.9968261188976646,-0.9967738309058634,-0.9963293829755527,-0.9960679430165466
3416,-0.9894273680577886,-0.9890874961110806,-0.9877280083242483,-0.98947965604959,-0.9942117193076024,-0.9951006151682236,-0.9953620551272298
3140,-0.9945515912543105,-0.9942117193076024,-0.9929045195125713,-0.9912835917667329,-0.9889306321356769,-0.9850874647382856,-0.974002410476422
2313,-0.9974274308033788,-0.9974954051927205,-0.9971137028525714,-0.9971137028525714,-0.9971137028525714,-0.9967738309058634,-0.995832647053441
3990,-0.9995686240676398,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696
3401,-0.996381670967354,-0.9963293829755527,-0.9959372230370435,-0.9958849350452422,-0.995074471172323,-0.9940287113362981,-0.9953620551272298
1757,-0.992094055639652,-0.992094055639652,-0.9922247756191552,-0.9936626953936893,-0.9937934153731924,-0.9931921034674782,-0.9926953675453664
1126,-0.9985228642316148,-0.9985228642316148,-0.9985228642316148,-0.9985228642316148,-0.9985228642316148,-0.9985228642316148,-0.9985228642316148
1937,-0.9930352394920744,-0.9920156236519502,-0.9909437198200247,-0.9897933840003974,-0.9889567761315775,-0.9881201682627576,-0.9846168728120743
1281,-0.9952313351477267,-0.991545031725739,-0.9965123909468571,-0.9964078149632546,-0.9972705668279751,-0.9971921348402732,-0.9969829828730683
3361,-0.9908652878323229,-0.9896626640208943,-0.9917280396970434,-0.9957803590616398,-0.9966169669304595,-0.9967738309058634,-0.9973751428115776
1610,-0.9975424643853416,-0.9970091268689689,-0.9966169669304595,-0.9951006151682236,-0.9946038792461117,-0.9968784068894658,-0.9978405059386086
3954,-0.9994222176905962,-0.9993516289016646,-0.9996339840573913,-0.9997202592438633,-0.9997202592438633,-0.9997777760348447,-0.9998640512213167
1543,-0.9906561358651179,-0.9912313037749315,-0.9912313037749315,-0.9908652878323229,-0.9906038478733167,-0.990028679963503,-0.988094024266857
1296,-0.9931659594715776,-0.9902116879348073,-0.9836495449637513,-0.9807998494105836,-0.9929568075043725,-0.9942117193076024,-0.9975712227808323
4845,-0.9966169669304595,-0.9967738309058634,-0.9964339589591552,-0.9962248069919503,-0.9958587910493416,-0.9958587910493416,-0.9958065030575404
2236,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615,-0.9987633889939006
481,-0.9959110790411428,-0.996172519000149,-0.9954927751067328,-0.9947607432215154,-0.9935581194100869,-0.9912051597790309,-0.9918587596765465
4825,-0.9977071715595155,-0.9971659908443726,-0.9982614242726087,-0.9984888770369441,-0.9984888770369441,-0.998444432243913,-0.9983346274611304
465,-0.9966169669304595,-0.9964078149632546,-0.9964078149632546,-0.9964078149632546,-0.9964078149632546,-0.9963555269714534,-0.9960940870124472
1547,-0.9948914632010186,-0.9934535434264844,-0.9913097357626335,-0.9896365200249937,-0.9906561358651179,-0.9912313037749315,-0.9912313037749315
3733,-0.9976522691681242,-0.9982117506803975,-0.9980313571086832,-0.9981646914877764,-0.9979947555144223,-0.9975084771906708,-0.9972967108238757
236,-0.8823677048447439,-0.8026285173478485,-0.9187078591466077,-0.99368883938959,-0.9918587596765465,-0.9880678802709564,-0.9755187622386581
1,-0.9992052225246211,-0.9991529345328198,-0.9992836545123229,-0.9994143744918261,-0.9994143744918261,-0.9994143744918261,-0.9994143744918261
1491,-0.9990012993565962,-0.9990012993565962,-0.9990012993565962,-0.9990012993565962,-0.9990012993565962,-0.9990012993565962,-0.9990012993565962
2892,-0.9979476963218012,-0.9979163235267204,-0.997647040368944,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136
15,-0.9993359425041242,-0.9993620865000248,-0.9993882304959255,-0.9993882304959255,-0.9993882304959255,-0.9993882304959255,-0.9993882304959255
1440,-0.998779075391441,-0.99873985939759,-0.9985359362295652,-0.9985359362295652,-0.9985359362295652,-0.9985359362295652,-0.9985359362295652
1539,-0.9906038478733167,-0.990028679963503,-0.988094024266857,-0.9885646161930682,-0.9910221518077266,-0.9974012868074782,-0.9977516163525466
2802,-0.8214521943962959,-0.9665513716447449,-0.9451132950062353,-0.9720416107838754,-0.9932966794510807,-0.9928260875248694,-0.9935581194100869
1283,-0.9975450787849316,-0.9966169669304595,-0.9952313351477267,-0.991545031725739,-0.9965123909468571,-0.9964078149632546,-0.9972705668279751
249,-0.990786855844621,-0.9890352081192794,-0.9868652564595278,-0.982499209144124,-0.971518730865863,-0.939884495826111,-0.854393629231079
1415,-0.9982849538689192,-0.9982849538689192,-0.9982849538689192,-0.9982405090758881,-0.9980156707111428,-0.9978666499345092,-0.9977385443545962
4242,-0.9995999968627205,-0.9994013024938758,-0.9993359425041242,-0.999539865672149,-0.9993464001024844,-0.9991712353299503,-0.9988862657746336
2181,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9983816866537515,-0.9980182851107329
1087,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745
4548,-0.9970875588566708,-0.9969829828730683,-0.9965385349427577,-0.9965385349427577,-0.9962509509878509,-0.9962509509878509,-0.9965123909468571
4297,-0.9967215429140621,-0.9966431109263602,-0.9963555269714534,-0.9960156550247453,-0.9955450630985341,-0.9951006151682236,-0.9948391752092173
4688,-0.9830220890621364,-0.9843554328530681,-0.9928260875248694,-0.9946823112338136,-0.9946823112338136,-0.9946823112338136,-0.9946823112338136
3445,-0.9972182788361739,-0.9971659908443726,-0.9965646789386583,-0.996381670967354,-0.996381670967354,-0.996381670967354,-0.9961202310083478
1954,-0.9960679430165466,-0.9956757830780372,-0.9956234950862359,-0.9952574791436273,-0.9952313351477267,-0.9952313351477267,-0.9954404871149316
2211,-0.9990849601434783,-0.9991006465410186,-0.9991006465410186,-0.9989385537664348,-0.9987999905881615,-0.9987999905881615,-0.9987999905881615
2151,-0.9971137028525714,-0.9970614148607702,-0.9966692549222609,-0.9966431109263602,-0.9966431109263602,-0.9966431109263602,-0.9966431109263602
125,-0.9951529031600248,-0.994447015270708,-0.9935058314182856,-0.9921463436314533,-0.9826560731195277,-0.9689043312758009,-0.9626297722596517
3229,-0.9868129684677266,-0.9837018329555526,-0.9763030821156767,-0.9704729710298381,-0.9829698010703352,-0.9809044253941861,-0.9723030507428816
2440,-0.991545031725739,-0.9943947272789068,-0.9951006151682236,-0.9946038792461117,-0.9940025673403975,-0.9936626953936893,-0.993061383487975
745,-0.9982823394693292,-0.9982823394693292,-0.9982823394693292,-0.9982823394693292,-0.9982823394693292,-0.9982823394693292,-0.9982823394693292
873,-0.9975372355861615,-0.9975372355861615,-0.9973751428115776,-0.9971137028525714,-0.9968522628935652,-0.9965123909468571,-0.9960940870124472
2446,-0.9869959764390309,-0.9817671772589066,-0.9720416107838754,-0.9367472163180365,-0.848380510173936,-0.9406688157031297,-0.991545031725739
2332,-0.9866561044923228,-0.9875972883447451,-0.9841724248817638,-0.9762769381197761,-0.9576624130385336,-0.9694272111938133,-0.9895842320331925
77,-0.9983947586517018,-0.9986300546148075,-0.9993882304959255,-0.9993882304959255,-0.9993882304959255,-0.9993882304959255,-0.9993620865000248
2706,-0.9915973197175403,-0.9895058000454906,-0.9855842006603973,-0.9799893855376643,-0.9926953675453664,-0.9933751114387825,-0.9929306635084719
2343,-0.9942378633035031,-0.9942378633035031,-0.9936626953936893,-0.9930090954961738,-0.9922770636109565,-0.9899241039799005,-0.9874404243693414
2189,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926
1357,-0.9921201996355526,-0.9916757517052421,-0.9972182788361739,-0.9982666530717887,-0.998279725069739,-0.998279725069739,-0.998279725069739
2127,-0.9941332873199006,-0.994107143324,-0.9937149833854906,-0.9925646475658633,-0.9922247756191552,-0.9912574477708322,-0.9903946959061117
1013,-0.9869959764390309,-0.985741064635801,-0.9851658967259874,-0.9846691608038756,-0.983466536992447,-0.9810090013777886,-0.9773488419517016
3278,-0.996799974901764,-0.996799974901764,-0.996799974901764,-0.996799974901764,-0.996799974901764,-0.9967738309058634,-0.9964339589591552
4053,-0.9997830048340248,-0.9999215680122981,-0.9999215680122981,-0.9998248352274658,-0.9997960768319751,-0.9998928096168075,-0.9998614368217267
445,-0.9883293202299626,-0.9848260247792793,-0.9789697696975401,-0.9858717846153042,-0.9944993032625092,-0.9955973510903353,-0.9954927751067328
4676,-0.9920679116437514,-0.9923032076068571,-0.9959895110288447,-0.9970352708648695,-0.9972967108238757,-0.9972444228320745,-0.9969829828730683
4566,-0.9943947272789068,-0.993819559369093,-0.9937934153731924,-0.9930352394920744,-0.9917280396970434,-0.9906299918692173,-0.9872835603939377
1246,-0.9886691921766707,-0.9808782813982855,-0.9628912122186579,-0.9877280083242483,-0.9965123909468571,-0.9954666311108322,-0.9942640072994037
2623,-0.9913097357626335,-0.9952574791436273,-0.9983293986619503,-0.9987869185902112,-0.9987973761885715,-0.9987973761885715,-0.9987581601947205
1448,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441
1178,-0.9980836451004844,-0.9980836451004844,-0.9980836451004844,-0.9980836451004844,-0.9980836451004844,-0.9980836451004844,-0.9979320099242609
3400,-0.9963293829755527,-0.9959372230370435,-0.9958849350452422,-0.995074471172323,-0.9940287113362981,-0.9953620551272298,-0.9966169669304595
4026,-0.9998405216250063,-0.9998352928258261,-0.9998222208278758,-0.9998274496270559,-0.9998065344303354,-0.999832678426236,-0.9998457504241863
2918,-0.9982431234754783,-0.9982431234754783,-0.9982431234754783,-0.9982457378750683,-0.9982457378750683,-0.9982457378750683,-0.9982457378750683
1653,-0.9913097357626335,-0.9937672713772918,-0.9929306635084719,-0.9937934153731924,-0.9903424079143104,-0.9913097357626335,-0.9933228234469813
3843,-0.9945254472584099,-0.9926169355576645,-0.991545031725739,-0.9942640072994037,-0.9936365513977887,-0.9918849036724471,-0.9928522315207701
3427,-0.9916234637134409,-0.988721480168472,-0.9859502166030061,-0.9781331618287202,-0.9818456092466085,-0.9957019270739378,-0.9960679430165466
4197,-0.9999764704036894,-0.9999241824118882,-0.9999215680122981,-0.9999215680122981,-0.9998823520184472,-0.9997254880430435,-0.9996365984569814
4245,-0.9998379072254161,-0.9998379072254161,-0.9998013056311553,-0.9995999968627205,-0.9994013024938758,-0.9993359425041242,-0.999539865672149
2106,-0.988433896213565,-0.9863946645333166,-0.9844077208448694,-0.978839049718037,-0.9634140921366704,-0.9241980982857382,-0.9875711443488445
4798,-0.9982901826680993,-0.9980470435062235,-0.9983267842623602,-0.9984888770369441,-0.9984888770369441,-0.9984888770369441,-0.9984888770369441
2307,-0.995832647053441,-0.9956234950862359,-0.9952313351477267,-0.995074471172323,-0.9946038792461117,-0.994107143324,-0.9934535434264844
2834,-0.9954404871149316,-0.995832647053441,-0.9958065030575404,-0.9953359111313291,-0.9948914632010186,-0.9948391752092173,-0.9943424392871055
1502,-0.9991947649262609,-0.9991947649262609,-0.9991947649262609,-0.9990901889426583,-0.9990012993565962,-0.9989646977623354,-0.998779075391441
672,-0.9948391752092173,-0.9965385349427577,-0.9969568388771677,-0.9969045508853664,-0.9966953989181615,-0.9966953989181615,-0.9966953989181615
174,-0.9978718787336894,-0.9978195907418882,-0.9975581507828819,-0.997348998815677,-0.9974012868074782,-0.9982378946762981,-0.997767302750087
2547,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926
2691,-0.9926953675453664,-0.9915973197175403,-0.9895842320331925,-0.9880155922791551,-0.9886169041848695,-0.9892443600864843,-0.9879894482832545
2936,-0.9987424737971801,-0.9987424737971801,-0.9987424737971801,-0.9987424737971801,-0.998614368217267,-0.9985071778340745,-0.9985071778340745
1459,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441,-0.998779075391441
4473,-0.9618454523826331,-0.9506035341453658,-0.9485120144733161,-0.9717801708248692,-0.9571395331205212,-0.8894265837379117,-0.9087731407043715
250,-0.9918587596765465,-0.990786855844621,-0.9890352081192794,-0.9868652564595278,-0.982499209144124,-0.971518730865863,-0.939884495826111
3673,-0.9986039106189069,-0.9986039106189069,-0.9986039106189069,-0.9986039106189069,-0.9986039106189069,-0.9986039106189069,-0.9983921442521118
4231,-0.9994143744918261,-0.9995555520696895,-0.9997437888401739,-0.9999215680122981,-0.9999372544098385,-0.999955555206969,-0.9999215680122981
2606,-0.9991006465410186,-0.9991006465410186,-0.9991006465410186,-0.9991006465410186,-0.9992182945225714,-0.9993176417069938,-0.9993176417069938
4861,-0.996381670967354,-0.9960679430165466,-0.995205191151826,-0.995205191151826,-0.9947084552297142,-0.9947084552297142,-0.9947084552297142
2230,-0.9987633889939006,-0.998444432243913,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984601186414533
4320,-0.9966953989181615,-0.9971659908443726,-0.9969306948812671,-0.9966692549222609,-0.9964339589591552,-0.996172519000149,-0.9956234950862359
3316,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956
1842,-0.9986875714057888,-0.9986875714057888,-0.9986875714057888,-0.9986875714057888,-0.9986875714057888,-0.9986875714057888,-0.9986875714057888
2141,-0.9956757830780372,-0.9956757830780372,-0.9957280710698384,-0.9962248069919503,-0.9966169669304595,-0.9965908229345589,-0.9962248069919503
4265,-0.8441974708298365,-0.8583152286161722,-0.8292953931664824,-0.990446983897913,-0.9977071715595155,-0.9979764547172919,-0.9956757830780372
2613,-0.9980130563115528,-0.9980601155041738,-0.9984261314467826,-0.9984731906394038,-0.998779075391441,-0.9989620833627453,-0.9991006465410186
1694,-0.995832647053441,-0.995832647053441,-0.995832647053441,-0.995832647053441,-0.995754215065739,-0.9953620551272298,-0.9952836231395279
3406,-0.9959372230370435,-0.9961986629960496,-0.996381670967354,-0.9965385349427577,-0.9965646789386583,-0.996381670967354,-0.9963293829755527
418,-0.9974274308033788,-0.9976627267664845,-0.9980287427090931,-0.9980548867049938,-0.9980548867049938,-0.9980287427090931,-0.9978457347377888
2088,-0.9869959764390309,-0.9912051597790309,-0.9926953675453664,-0.9924339275863602,-0.9936365513977887,-0.9943424392871055,-0.9940287113362981
3254,-0.9935842634059875,-0.9930352394920744,-0.992512359574062,-0.9924339275863602,-0.9918849036724471,-0.9914927437339378,-0.9932966794510807
3908,-0.9969568388771677,-0.9995607808688696,-0.9995607808688696,-0.9994248320901863,-0.999328099305354,-0.999328099305354,-0.999328099305354
644,-0.9954666311108322,-0.9952313351477267,-0.9953097671354285,-0.9954666311108322,-0.9951790471559254,-0.9942901512953043,-0.9932705354551801
426,-0.9982117506803975,-0.9982117506803975,-0.9981856066844969,-0.9980548867049938,-0.9980548867049938,-0.99789802272959,-0.9976104387746833
1349,-0.9981856066844969,-0.9979607683197516,-0.9977829891476273,-0.9974718755964099,-0.9974012868074782,-0.9969045508853664,-0.9961986629960496
217,-0.9849567447587825,-0.9858717846153042,-0.9954927751067328,-0.9949437511928199,-0.990786855844621,-0.9869175444513291,-0.996172519000149
4009,-0.9998797376188572,-0.9997516320389441,-0.9998091488299254,-0.9997333312418136,-0.9998379072254161,-0.999832678426236,-0.9997960768319751
1092,-0.9982849538689192,-0.9980836451004844,-0.9980836451004844,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745
4128,-0.9955973510903353,-0.9948914632010186,-0.9927476555371676,-0.9893227920741862,-0.9839371289186581,-0.9804076894720742,-0.9797018015827575
4215,-0.9997176448442733,-0.9996365984569814,-0.9997176448442733,-0.9997150304446832,-0.9995816960655901,-0.9995633952684596,-0.9995555520696895
4653,-0.9937149833854906,-0.9930352394920744,-0.9912051597790309,-0.9903162639184098,-0.9896103760290931,-0.9949437511928199,-0.9959110790411428
435,-0.9929568075043725,-0.9941855753117018,-0.9967215429140621,-0.9972182788361739,-0.9971659908443726,-0.996799974901764,-0.9967476869099627
3389,-0.996172519000149,-0.996172519000149,-0.9959372230370435,-0.9958849350452422,-0.9953620551272298,-0.9946038792461117,-0.9943685832830061
144,-0.9983163266639999,-0.9982117506803975,-0.998107174696795,-0.9979241667254907,-0.9976104387746833,-0.9976104387746833,-0.9976104387746833
4118,-0.9936365513977887,-0.992094055639652,-0.993479687422385,-0.9902116879348073,-0.9853227607013911,-0.9805906974433787,-0.993061383487975
987,-0.9977490019529565,-0.9978614211353292,-0.9978614211353292,-0.9978614211353292,-0.9980208995103229,-0.9982823394693292,-0.9982823394693292
1037,-0.9935581194100869,-0.9930090954961738,-0.9925646475658633,-0.9922509196150558,-0.9919633356601489,-0.9914927437339378,-0.991414311746236
647,-0.9961986629960496,-0.9958065030575404,-0.995754215065739,-0.9954666311108322,-0.9952313351477267,-0.9953097671354285,-0.9954666311108322
1376,-0.9970875588566708,-0.9970875588566708,-0.996799974901764,-0.9963032389796521,-0.9960156550247453,-0.9955712070944347,-0.9951267591641242
3748,-0.9973228548197763,-0.997348998815677,-0.9971137028525714,-0.9962509509878509,-0.9969829828730683,-0.9975764515800124,-0.9974980195923105
4347,-0.9961463750042484,-0.995754215065739,-0.9955973510903353,-0.9955712070944347,-0.9952836231395279,-0.9952836231395279,-0.9954927751067328
658,-0.995754215065739,-0.9954666311108322,-0.9956757830780372,-0.995754215065739,-0.9954666311108322,-0.9954666311108322,-0.9954666311108322
4179,-0.9996365984569814,-0.9996758144508323,-0.9995633952684596,-0.9996705856516521,-0.9997751616352547,-0.9998248352274658,-0.9998039200307454
1985,-0.9982927970676895,-0.9986483554119379,-0.9986483554119379,-0.9986483554119379,-0.9986483554119379,-0.9986483554119379,-0.9986483554119379
999,-0.5738685532174108,-0.5372669589565409,-0.7472032460385309,-0.7746544417341835,-0.9589696128335647,-0.9649827318907076,-0.9841462808858632
237,-0.7281181290310774,-0.8823677048447439,-0.8026285173478485,-0.9187078591466077,-0.99368883938959,-0.9918587596765465,-0.9880678802709564
4043,-0.9998797376188572,-0.9997725472356646,-0.9998091488299254,-0.9998091488299254,-0.9998091488299254,-0.9998091488299254,-0.9997960768319751
886,-0.9931659594715776,-0.990446983897913,-0.994107143324,-0.9940548553321987,-0.9902639759266085,-0.9812704413367948,-0.9950483271764223
1603,-0.998279725069739,-0.9980836451004844,-0.9975424643853416,-0.997139846848472,-0.9965646789386583,-0.9969045508853664,-0.9979842979160621
3192,-0.9860547925866086,-0.9857672086317016,-0.98443386484077,-0.9824207771564222,-0.9765122340828817,-0.9560937732844963,-0.9759632101689687
1624,-0.990446983897913,-0.9968261188976646,-0.9986875714057888,-0.998779075391441,-0.99873985939759,-0.9985359362295652,-0.9984941058361242
3213,-0.9866822484882234,-0.9852704727095899,-0.9924339275863602,-0.993061383487975,-0.993061383487975,-0.9926953675453664,-0.9919371916642483
2984,-0.9987424737971801,-0.9987424737971801,-0.9987424737971801,-0.9987424737971801,-0.9987424737971801,-0.9987424737971801,-0.9987163298012794
1221,-0.981741033263006,-0.9965123909468571,-0.9969045508853664,-0.9965908229345589,-0.9965908229345589,-0.9965385349427577,-0.996172519000149
801,-0.9959895110288447,-0.9956757830780372,-0.9961202310083478,-0.997139846848472,-0.9972182788361739,-0.996799974901764,-0.996172519000149
102,-0.9965908229345589,-0.9971659908443726,-0.9975581507828819,-0.9974274308033788,-0.9972967108238757,-0.9970352708648695,-0.9968522628935652
444,-0.9848260247792793,-0.9789697696975401,-0.9858717846153042,-0.9944993032625092,-0.9955973510903353,-0.9954927751067328,-0.9946823112338136
3936,-0.9993307137049441,-0.9995477088709193,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696,-0.9995607808688696
1144,-0.9980836451004844,-0.9980836451004844,-0.9980836451004844,-0.9982143650799875,-0.9983241698627702,-0.9983241698627702,-0.9983241698627702
4498,-0.9383158560720738,-0.9550480134484715,-0.9919110476683477,-0.9918587596765465,-0.9907345678528198,-0.9900025359676023,-0.989401224061888
4678,-0.9924600715822608,-0.9924339275863602,-0.9920679116437514,-0.9923032076068571,-0.9959895110288447,-0.9970352708648695,-0.9972967108238757
402,-0.9986039106189069,-0.9986561986107081,-0.9986561986107081,-0.9986561986107081,-0.9986561986107081,-0.9986561986107081,-0.9986561986107081
758,-0.9987294017992298,-0.9987294017992298,-0.9987294017992298,-0.9987294017992298,-0.9987294017992298,-0.9987294017992298,-0.9987294017992298
2286,-0.9938457033649937,-0.9955712070944347,-0.9956234950862359,-0.9953359111313291,-0.9951267591641242,-0.9948130312133167,-0.9945777352502111
4817,-0.9984888770369441,-0.9985986818197267,-0.9983712290553913,-0.9982535810738384,-0.998737244998,-0.9989594689631552,-0.9984967202357142
519,-0.9964078149632546,-0.9955450630985341,-0.9938457033649937,-0.9922770636109565,-0.9942117193076024,-0.9970091268689689,-0.9980287427090931
2628,-0.9941855753117018,-0.995074471172323,-0.9950221831805217,-0.9939502793485961,-0.9918849036724471,-0.9913097357626335,-0.9952574791436273
55,-0.9992575105164223,-0.9992575105164223,-0.9992575105164223,-0.9991790785287205,-0.9991529345328198,-0.9991529345328198,-0.9991529345328198
4168,-0.9995529376700993,-0.9993464001024844,-0.999158163332,-0.9993333281045341,-0.9993333281045341,-0.9992601249160125,-0.9989803841598758
449,-0.992512359574062,-0.9905254158856148,-0.9893227920741862,-0.9890352081192794,-0.9883293202299626,-0.9848260247792793,-0.9789697696975401
483,-0.9872835603939377,-0.9891659280987825,-0.9959110790411428,-0.996172519000149,-0.9954927751067328,-0.9947607432215154,-0.9935581194100869
534,-0.9985777666230062,-0.9984731906394038,-0.9984731906394038,-0.9984731906394038,-0.9983947586517018,-0.9982117506803975,-0.9979503107213913
1084,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980862595000745,-0.9980392003074534
1262,-0.9895319440413912,-0.9971921348402732,-0.9983816866537515,-0.9983241698627702,-0.998279725069739,-0.9982535810738384,-0.9980758019017143
1589,-0.9967476869099627,-0.995832647053441,-0.9940809993280993,-0.992512359574062,-0.9977829891476273,-0.9990012993565962,-0.9990012993565962
2174,-0.9979947555144223,-0.9979947555144223,-0.9979947555144223,-0.9979947555144223,-0.9979947555144223,-0.9979947555144223,-0.9979947555144223
4547,-0.9969829828730683,-0.9965385349427577,-0.9965385349427577,-0.9962509509878509,-0.9962509509878509,-0.9965123909468571,-0.9966953989181615
3367,-0.9900025359676023,-0.9918849036724471,-0.9943162952912049,-0.9943162952912049,-0.9938718473608943,-0.9922247756191552,-0.9908652878323229
50,-0.9991529345328198,-0.9991529345328198,-0.9991529345328198,-0.9991529345328198,-0.9992313665205217,-0.9993359425041242,-0.9993359425041242
2183,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926,-0.9984235170471926
2861,-0.995414343119031,-0.9953359111313291,-0.9949176071969192,-0.9948391752092173,-0.9944208712748074,-0.9943947272789068,-0.9946038792461117
3447,-0.9975581507828819,-0.997518934789031,-0.9972182788361739,-0.9971659908443726,-0.9965646789386583,-0.996381670967354,-0.996381670967354
4680,-0.9933489674428819,-0.9930352394920744,-0.9924600715822608,-0.9924339275863602,-0.9920679116437514,-0.9923032076068571,-0.9959895110288447
3786,-0.9913620237544347,-0.9872574163980371,-0.9865515285087203,-0.995832647053441,-0.9962509509878509,-0.9961986629960496,-0.9956496390821366
2889,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136,-0.9976287395718136
4789,-0.9984888770369441,-0.9987503169959503,-0.999202608125031,-0.9988810369754534,-0.997728086756236,-0.9981803778853168,-0.9988810369754534
3358,-0.9957803590616398,-0.9966169669304595,-0.9967738309058634,-0.9973751428115776,-0.9981333186926956,-0.9981333186926956,-0.9981333186926956
